pName,doi
Recognition of a Baby's Emotional Cry towards Robotics Baby Caregiver,10.5772/55406
Improving Language Models in Speech-Based Human-Machine Interaction,10.5772/55407
Simultaneous Blind Separation and Recognition of Speech Mixtures Using Two Microphones to Control a Robot Cleaner,10.5772/55408
Using Body-Conducted Acoustic Sensors for Human-Robot Communication in Noisy Environments,10.5772/55409
Biologically Inspired Self-Stabilizing Control for Bipedal Robots,10.5772/55463
Adaptive Controller for 6-DOF Parallel Robot Using T-S Fuzzy Inference,10.5772/55475
Enhancing Wheelchair Manoeuvrability for Severe Impairment Users,10.5772/55477
Scalable Task Assignment for Heterogeneous Multi-Robot Teams,10.5772/55489
Interactive and Audience Adaptive Digital Signage Using Real-Time Computer Vision,10.5772/55516
Obscene Video Recognition Using Fuzzy SVM and New Sets of Features,10.5772/55517
Robust Eye and Pupil Detection Method for Gaze Tracking,10.5772/55520
"Model-Based Development and Simulation for Robotic Systems with SysML, Simulink and Simscape Profiles",10.5772/55533
Room Categorization Based on a Hierarchical Representation of Space,10.5772/55534
Optimal Design of the Fuzzy Navigation System for a Mobile Robot Using Evolutionary Algorithms,10.5772/55561
Relative Localization Method of Multiple Micro Robots Based on Simple Sensors,10.5772/55587
Geometrical Derivation of Differential Kinematics to Calibrate Model Parameters of Flexible Manipulator,10.5772/55592
Fuzzy vs Nonfuzzy in 2D Visual Servoing for Robot Manipulators,10.5772/55593
Fabrication of Microstructures Embedding Controllable Particles inside Dielectrophoretic Microfluidic Devices,10.5772/55598
An Orientation Sensor for Mobile Robots Using Differentials,10.5772/55658
Intelligent Control of Welding Gun Pose for Pipeline Welding Robot Based on Improved Radial Basis Function Network and Expert System,10.5772/55662
Personality Trait and Facial Expression Filter-Based Brain-Computer Interface,10.5772/55665
A Survey on Visual Perception for RoboCup MSL Soccer Robots,10.5772/55718
Multivariate Autoregressive Model Based Heart Motion Prediction Approach for Beating Heart Surgery,10.5772/55771
Networked Haptic Interaction to Implement “Hand in Hand” Human Motor Skill Training for Tank Gunnery,10.5772/55879
Decision-Theoretical Navigation of Service Robots Using POMDPs with Human-Robot Co-Occurrence Prediction,10.5772/55926
Preliminary Evaluation of Intelligent Intention Estimation Algorithms for an Actuated Lower-Limb Exoskeleton,10.5772/56063
Trotting Gait of a Quadruped Robot Based on the Time-Pose Control Method,10.5772/50979
Optimal Controller Design of Legless Piezo Capsubot Movement,10.5772/51428
Multiple Kernel Learning in Fisher Discriminant Analysis for Face Recognition,10.5772/52350
A Simple Feedback Controller to Reduce Angular Momentum in ZMP-Based Gaits,10.5772/52448
Problems of Sport Biomechanics and Robotics,10.5772/52499
Gender Classification by Fuzzy Inference System,10.5772/52557
Movement Detection Based on Dense Optical Flow for Unmanned Aerial Vehicles,10.5772/52764
UAV Flight Control System Based on an Intelligent BEL Algorithm,10.5772/53746
Speed Tracking Control of a Vehicle Robot Driver System Using Multiple Sliding Surface Control Schemes,10.5772/53750
Closed-Loop Behavior of an Autonomous Helicopter Equipped with a Robotic Arm for Aerial Manipulation Tasks,10.5772/53754
Design of a Docking Wall-Climbing Robot,10.5772/53781
Automated Trajectory Planner of Industrial Robot for Pick-and-Place Task,10.5772/53940
The Evolution of Motivated and Modulated Robot Selection,10.5772/53991
Vision-Based Interfaces Applied to Assistive Robots,10.5772/53996
Background Modelling Using Edge-Segment Distributions,10.5772/54185
Derivative-Free Distributed Filtering for MIMO Robotic Systems under Delays and Packet Drops,10.5772/54186
A Hybrid Approach for Multiple Particle Tracking Microrheology,10.5772/54364
Multi-Robot Remote Interaction with FS-MAS,10.5772/54468
The Comparative Analysis of a Novel Acetabular Component against Hemispherical Component in Case of Extensive Acetabular Bone Defects — A Study of Finite Element Analysis,10.5772/54561
Depth Adaptive Zooming Visual Servoing for a Robot with a Zooming Camera,10.5772/54566
Composite Sliding Mode Control for a Free-Floating Space Rigid-Flexible Coupling Manipulator System,10.5772/54640
3D Reconstruction Using Interval Methods on the Kinect Device Coupled with an IMU,10.5772/54656
Robotic Platform for Automated Search and Rescue Missions of Humans,10.5772/54714
Design of a Robot End-Effector Grabbing Mechanism Based on a Bionic Snake Mouth,10.5772/54562
Efficient Topological Localization Using Global and Local Feature Matching,10.5772/55630
Generalized Extended State Observer Approach to Robust Tracking Control for Wheeled Mobile Robot with Skidding and Slipping,10.5772/55738
Adaptive Four-Channel Neuro-Fuzzy Control of a Master-Slave Robot,10.5772/55591
Robot Emotion and Performance Regulation Based on HMM,10.5772/55607
Robust Adaptive Control for a Class of Nonlinear Systems Using the Backstepping Method,10.5772/54932
Game Theory Models for Multi-Robot Patrolling of Infrastructures,10.5772/55535
Human Adaptive Mechatronics and Human-System Modelling,10.5772/55740
Synchronous Smooth Sliding Mode Control for Parallel Mechanism Based on Coupling Analysis,10.5772/55992
A Review of Fabrication Options and Power Electronics for Flapping-Wing Robotic Insects,10.5772/51186
An On-Line Path Planner for Industrial Manipulators,10.5772/55063
Determination of Active Personal Space Based on Emotion when Interacting with a Service Robot,10.5772/55946
A Robotic Model of Transfemoral Amputee Locomotion for Design Optimization of Knee Controllers,10.5772/52855
Design and Analysis of a Fibre-Shaped Micro-Actuator for Robotic Gripping,10.5772/55539
Experimental Validation of a Dynamic Model for Lightweight Robots,10.5772/55955
A Preliminary Study of Fast Virtual Stent-Graft Deployment: Application to Stanford Type B Aortic Dissection,10.5772/55269
Local Similarity Number and its Application to Object Tracking,10.5772/55337
Adaptive Human Control Gains during Precision Grip,10.5772/55479
Towards Behavior Control for Evolutionary Robot Based on RL with ENN,10.5772/53992
Three Different Approaches for Localization in a Corridor Environment by Means of an Ultrasonic Wide Beam,10.5772/56112
Path Planning and Navigation for Mobile Robots in a Hybrid Sensor Network without Prior Location Information,10.5772/55790
Automatic Control of Contextual Interaction Integrated with Affection and Architectural Attentional Control,10.5772/54821
Formation Tracking with Orientation Convergence for Groups of Unicycles,10.5772/55582
Learning Faster by Discovering and Exploiting Object Similarities,10.5772/54659
Optimal Design and Control Strategy of a Novel 2-DOF Micromanipulator,10.5772/53512
The Importance of Continuous and Discrete Elements in Continuum Robots,10.5772/55270
Design and Analysis of an Underwater White LED Fish-Attracting Lamp and its Light Propagation,10.5772/56126
A Fast Feature Points-Based Object Tracking Method for Robot Grasp,10.5772/55951
Seat Adjustment Design of an Intelligent Robotic Wheelchair Based on the Stewart Platform,10.5772/55880
Line Tracking Control of a Two-Wheeled Mobile Robot Using Visual Feedback,10.5772/53729
Human Object Recognition Using Colour and Depth Information from an RGB-D Kinect Sensor,10.5772/55717
Human Tactile Stochastic Resonance Affected by Stimulus Direction,10.5772/55934
Robust Unstructured Road Detection: The Importance of Contextual Information,10.5772/55560
An Architecture to Develop Multimodal Educative Applications with Chatbots,10.5772/55791
Road Tracking Method Suitable for Both Unstructured and Structured Roads,10.5772/55015
Applying Metaheuristic Algorithms for Output Rate Analysis in Two-Machine Robotic Manufacturing Cells,10.5772/56051
A Framework for Obstacles Avoidance of Humanoid Robot Using Stereo Vision,10.5772/55608
A Complete Observability Analysis of the Planar Bearing Localization and Mapping for Visual Servoing with Known Camera Velocities,10.5772/54603
Stabilized Feedback Control of Unicycle Mobile Robots,10.5772/51323
Multi-Sensor Localization and Navigation for Remote Manipulation in Smoky Areas,10.5772/55808
Balance Analysis of the Mobile Anthropomimetic Robot Under Disturbances – ZMP Approach,10.5772/56238
Infrared Range Sensor Array for 3D Sensing in Robotic Applications,10.5772/55896
Learning Representative Features for Robot Topological Localization,10.5772/56324
An Optimal Fuzzy High-Gain Observer for an Uncertain Nonlinear System,10.5772/56060
An Improved PMSM Drive Architecture Based on BFO and Neural Network,10.5772/53011
Designing High Performance Factory Automation Applications on Top of DDS,10.5772/56341
Sensor-Based Programming of Central Pattern Generators in Humanoid Robots,10.5772/55462
Clustering and PCA for Reconstructing Two Perpendicular Planes Using Ultrasonic Sensors,10.5772/55606
Fuzzy Vector Field Orientation Feedback Control-Based Slip Compensation for Trajectory Tracking Control of a Four Track Wheel Skid-steered Mobile Robot,10.5772/56355
Precise Localization of Mobile Robots via Odometry and Wireless Sensor Network,10.5772/56217
Kinematics Analysis of a Parallel Coordinate Measuring Machine,10.5772/55839
FPGA Implementation of a CORDIC-Based Joint Angle Processor for a Climbing Robot,10.5772/53377
An Analytical Approach for Comparing Linearization Methods in EKF and UKF,10.5772/56370
Design and Analysis of a Bio-Inspired Wire-Driven Multi-Section Flexible Robot,10.5772/56025
Damped Least-Square Method Based on Chaos Anti-Control for Solving Forward Displacement of General 6-6-Type Parallel Mechanism,10.5772/56136
A Simulated Annealing-Based Heuristic Algorithm for Job Shop Scheduling to Minimize Lateness,10.5772/55956
A Comparison Study of Two 3-UPU Translational Parallel Manipulators,10.5772/53394
Capuchin: A Free-Climbing Robot,10.5772/56469
Towards a Stable Robotic Object Manipulation Through 2D-3D Features Tracking,10.5772/55952
Dynamic Modelling of a CPG-Controlled Amphibious Biomimetic Swimming Robot,10.5772/56059
Detailed Analysis of SCARA-Type Serial Manipulator on a Moving Base with LabView,10.5772/56178
Developing a Novel USB-PLC Controller for a Mechatronics Cloud Laboratory,10.5772/56110
Path Planning with a Lazy Significant Edge Algorithm (LSEA),10.5772/53516
A Distributed Hunting Approach for Multiple Autonomous Robots,10.5772/53410
State-of-the-art Versus Time-triggered Object Tracking in Advanced Driver Assistance Systems,10.5772/52348
Inverse Kinematics of a Humanoid Robot with Non-Spherical Hip: A Hybrid Algorithm Approach,10.5772/55464
Autonomous Navigation and Obstacle Avoidance of a Micro-Bus,10.5772/56125
Design of a Mobile Microrobot Based on Standing and Travelling Waves,10.5772/56111
Retraction Notice: Novel Control Algorithm for the Foot Placement of a Walking Bipedal Robot,10.5772/55909
Intelligent Navigation for a Solar Powered Unmanned Underwater Vehicle,10.5772/56029
Design Approach of Biologically-Inspired Musculoskeletal Humanoids,10.5772/55443
Performance Evaluations for Super-Resolution Mosaicing on UAS Surveillance Videos,10.5772/56534
An Efficient Inverse Kinematic Algorithm for a PUMA560-Structured Robot Manipulator,10.5772/56403
Conceptual Framework for Knowledge-Based Decision Migration in Multi-Component Robots,10.5772/56103
Employing Multiple Unmanned Aerial Vehicles for Co-Operative Path Planning,10.5772/56286
Design and Implementation of an Autonomous Robot Soccer System,10.5772/56189
Thruster Modelling for Underwater Vehicle Using System Identification Method,10.5772/56432
Online Sensor Information and Redundancy Resolution Based Obstacle Avoidance for High DOF Mobile Manipulator Teleoperation,10.5772/56470
Efficient Data Reduction Techniques for Remote Applications of a Wireless Visual Sensor Network,10.5772/55996
Superresolution Reconstruction of Video Sequence Using a Coarse-to-Fine Registration and Optimal Interpolation Strategy,10.5772/56451
New Structural Representation and Digital-Analysis Platform for Symmetrical Parallel Mechanisms,10.5772/56380
Backstepping-Based Inverse Optimal Attitude Control of Quadrotor,10.5772/56337
An Optimized Field Coverage Planning Approach for Navigation of Agricultural Robots in Fields Involving Obstacle Areas,10.5772/56248
Design and Assessment of a Machine Vision System for Automatic Vehicle Wheel Alignment,10.5772/55928
Foot Placement Indicator for Balance of Planar Bipeds with Point Feet,10.5772/56523
Measuring Tape-Like Sampling Arm and Drill for Sampling Lunar Regolith,10.5772/56361
Robust Control of Collaborative Manipulators - Flexible Object System,10.5772/56204
Multi-Robot Coordination in Complex Environment with Task and Communication Constraints,10.5772/54379
The Inverted Pendulum Benchmark in Nonlinear Control Theory: A Survey,10.5772/55058
Interactive Collision Avoidance Based on Surrounding Mobility Type for an Intelligent Powered Wheelchair,10.5772/56450
Humanoid Introspection: A Practical Approach,10.5772/55919
Wind Corrections in Flight Path Planning,10.5772/56455
Adaptive RBF Neural Network Control for Three-Phase Active Power Filter,10.5772/56535
Exploring the Split and Join Capabilities of a Robotic Collective Movement Framework,10.5772/55390
Hybrid Intelligent Control for Submarine Stabilization,10.5772/56392
Repetitive Motion Planning of Free-Floating Space Manipulators,10.5772/56402
"Development, Test and Validation of a Mechatronic Device for Spasticity Quantification",10.5772/56334
View Transformation Based on a Single Outdoor Image,10.5772/56357
Exploiting Loops in the Camera Array for Automatic Focusing Depth Estimation,10.5772/56321
Stereo Vision-Based Human Tracking for Robotic Follower,10.5772/56124
Nonlinear Filtering with IMM Algorithm for Ultra-Tight GPS/INS Integration,10.5772/56320
Visual Odometry for Planetary Exploration Rovers in Sandy Terrains,10.5772/56342
Subsection Evolution in GA for Trajectory Planning of a Space Manipulator,10.5772/56401
Design and Analysis of a Spatial 3-DOF Parallel Manipulator with 2T1R-Type,10.5772/56065
Multi-Focus Image Fusion Using the Local Fractal Dimension,10.5772/56322
Feature-Based Image Fusion with a Uniform Discrete Curvelet Transform,10.5772/56345
Spatial Programming for Industrial Robots through Task Demonstration,10.5772/55640
Hydrodynamic Analysis of the Spherical Underwater Robot SUR-II,10.5772/56524
Walking Stability Compensation Strategy of a Small Humanoid Robot Based on the Error of Swing Foot Height and Impact Force,10.5772/56391
Methods and Experimental Protocols to Design a Simulated Bio-Mimetic Quadruped Robot,10.5772/55559
Control System Design for a Surface Cleaning Robot,10.5772/56200
Mixed Marker-Based/Marker-Less Visual Odometry System for Mobile Robots,10.5772/56577
Tactile-Sight: A Sensory Substitution Device Based on Distance-Related Vibrotactile Flow,10.5772/56235
Hand Motion-Based Remote Control Interface with Vibrotactile Feedback for Home Robots,10.5772/56617
The Structure and Dimensional Design of a Reconfigurable PKM,10.5772/54696
"RGB-D, Laser and Thermal Sensor Fusion for People following in a Mobile Robot",10.5772/56123
An Analytical Approach to Avoid Obstacles in Mobile Robot Navigation,10.5772/56613
The Exact Euclidean Distance Transform: A New Algorithm for Universal Path Planning,10.5772/56581
Vision-Aided Inertial Navigation for Small Unmanned Aerial Vehicles in GPS-Denied Environments,10.5772/56660
Fault Tolerant Attitude Control for Flexible Satellite with Uncertainties and Actuator Saturation,10.5772/56362
On the Ecological Approach to Information and Control for Roboticists,10.5772/55671
Program Suite for Conceptual Designing of Parallel Mechanism-Based Robots and Machine Tools,10.5772/56633
Surrounding Moving Obstacle Detection for Autonomous Driving Using Stereo Vision,10.5772/56603
Self-Biased-SMA Drive PU Microgripper with Force Sensing in Visual Servo,10.5772/56643
3D Flapping Trajectory of a Micro-Air-Vehicle and its Application to Unsteady Flow Simulation,10.5772/56565
CPGs with Continuous Adjustment of Phase Difference for Locomotion Control,10.5772/56490
"Continuous Surface Rendering, Passing from CAD to Physical Representation",10.5772/56536
An Improved Chaotic Motion Path Planner for Autonomous Mobile Robots Based on a Logistic Map,10.5772/56587
Orthophoto Classification for UGV Path Planning using Heterogeneous Computing,10.5772/56545
Local Environment Recognition System Using Modified SURF-Based 3D Panoramic Environment Map for Obstacle Avoidance of a Humanoid Robot,10.5772/56552
Editorial,10.5772/56722
The Design and Control of a Bipedal Robot with Sensory Feedback,10.5772/56572
Optimization-Based Design of a Small Pneumatic-Actuator-Driven Parallel Mechanism for a Shoulder Prosthetic Arm with Statics and Spatial Accessibility Evaluation,10.5772/56638
A Modular Approach for a Family of Ground Mobile Robots,10.5772/56086
Geostatistical Prediction of Ocean Outfall Plume Characteristics Based on an Autonomous Underwater Vehicle,10.5772/56644
Novel 3-D Object Recognition Methodology Employing a Curvature-Based Histogram,10.5772/56323
Vibration Control of Flexible Mode for a Beam-Type Substrate Transport Robot,10.5772/56752
Active Sound Localization in a Symmetric Environment,10.5772/56574
Unevenness Point Descriptor for Terrain Analysis in Mobile Robot Applications,10.5772/56240
Using Industrial Robots to Manipulate the Measured Object in CMM,10.5772/56585
Tactical UAV Localization Using Coordinated Monopulse Trackers with Low Rate Feedback,10.5772/56659
Stereo-Based Tracking-by-Multiple Hypotheses Framework for Multiple Vehicle Detection and Tracking,10.5772/56688
Using Bounding-Surrounding Boxes Method for Fish Tracking in Real World Underwater Observation,10.5772/56631
Cluster Ensemble-Based Image Segmentation,10.5772/56769
Multimodal System Based on Electrooculography and Voice Recognition to Control a Robot Arm,10.5772/56592
RRT*-SMART: A Rapid Convergence Implementation of RRT*,10.5772/56718
"Visual Servoing Tracking Control of a Ball and Plate System: Design, Implementation and Experimental Validation",10.5772/56525
Mobile Robot for Life Science Automation,10.5772/56670
Virtual Entity-Based Rapid Prototype for Design and Simulation of Humanoid Robots,10.5772/55936
A Web-Based Integration Procedure for the Development of Reconfigurable Robotic Work-Cells,10.5772/54641
Approaching Behaviour Monitor and Vibration Indication in Developing a General Moving Object Alarm System (GMOAS),10.5772/56586
Off-Line Programming Techniques for Multirobot Cooperation System,10.5772/56506
An Accurate and Robust Flexible Guidance System for Indoor Industrial Environments,10.5772/56478
Analysis of Spatial-Temporal Sampling and Equal Distance Parallel Formation Control of Unmanned Surface Bathymetric Vehicle,10.5772/56728
Whole-Body Motion Planning for Humanoid Robots by Specifying Via-Points,10.5772/56747
Lossless Geometry Compression Through Changing 3D Coordinates into 1D,10.5772/56657
Mobile Ground-Based Radar Sensor for Localization and Mapping: An Evaluation of two Approaches,10.5772/56636
Micro Aerial Vehicle (MAV) Flapping Motion Control Using an Immune Network with Different Immune Factors,10.5772/56733
A Path Tracking Algorithm Using Future Prediction Control with Spike Detection for an Autonomous Vehicle Robot,10.5772/56658
Fuzzy Motivations in a Multiple Agent Behaviour-Based Architecture,10.5772/56578
A Specification Patterns System for Discrete Event Systems Analysis,10.5772/56412
A Highest Order Hypothesis Compatibility Test for Monocular SLAM,10.5772/56737
Modelling Behaviour Patterns of Pedestrians for Mobile Robot Trajectory Generation,10.5772/56668
Modelling and Control of Inverse Dynamics for a 5-DOF Parallel Kinematic Polishing Machine,10.5772/54966
Sensor Feature Selection and Combination for Stress Identification Using Combinatorial Fusion,10.5772/56344
Balanced Motions Realization for a Mechanical Regulators Free and Front-Wheel Drive Bicycle Robot Under Zero Forward Speed,10.5772/56701
Design and Real-Time Control of a 4-DOF Biped Robot,10.5772/56738
A Synergistic Approach for Recovering Occlusion-Free Textured 3D Maps of Urban Facades from Heterogeneous Cartographic Data,10.5772/56570
Kinematics and the Implementation of a Modular Caterpillar Robot in Trapezoidal Wave Locomotion,10.5772/56727
Uncalibrated Neuro-Visual Servoing Control for Multiple Robot Arms,10.5772/52374
Feedback Linearization Control of a Shunt Active Power Filter Using a Fuzzy Controller,10.5772/56787
Robot Visual Tracking via Incremental Self-Updating of Appearance Model,10.5772/56759
Teleoperated Road Vehicles: A Novel Study on the Effect of Blur on Speed Perception,10.5772/56735
Dynamic Modelling and Trajectory Tracking of Parallel Manipulator with Flexible Link,10.5772/56765
ROV-based Underwater Vision System for Intelligent Fish Ethology Research,10.5772/56800
Distance Computation Between Non-Holonomic Motions with Constant Accelerations,10.5772/56760
Work Analysis of Compliant Leg Mechanisms for Bipedal Walking Robots,10.5772/56926
A Complementary Vision Strategy for Autonomous Robots in Underground Terrains using SRM and Entropy Models,10.5772/56758
A Novel Temperature Compensation Method for a MEMS Gyroscope Oriented on a Periphery Circuit,10.5772/56881
Compliant Leg Architectures and a Linear Control Strategy for the Stable Running of Planar Biped Robots,10.5772/56806
A New Hybrid Approach for Augmented Reality Maintenance in Scientific Facilities,10.5772/56845
Visual Trajectory-Tracking Model-Based Control for Mobile Robots,10.5772/56757
The Mechanism of a Snake-Like Robot's Clamping Obstacle Navigation on High Voltage Transmission Lines,10.5772/56767
Global Asymptotic Trajectory Tracking and Point Stabilization of Asymmetric Underactuated Ships with Non-Diagonal Inertia/Damping Matrices,10.5772/56671
Combining Activity DSM with Temporal Logic for Collaborative Planning and Scheduling,10.5772/56844
Developing an Interactive Intervention Planner - A Systems Engineering Perspective,10.5772/56846
PID-Controller Tuning Optimization with Genetic Algorithms in Servo Systems,10.5772/56697
Top-View-Based Guidance for Blind People Using Directional Ellipse Model,10.5772/56715
Dynamic Positioning of Underwater Robotic Vehicles with Thruster Dynamics Compensation,10.5772/56601
A Fast and High-Resolution Multi-Target Localization Approach in MIMO Radar,10.5772/56651
A Smooth Tour Construction Approach for a Mobile Robot with Kinematic Constraints,10.5772/56942
A Passive Dynamic Walking Model Based on Knee-Bend Behaviour: Stability and Adaptability for Walking down Steep Slopes,10.5772/56807
An Enhanced Intelligent Handheld Instrument with Visual Servo Control for 2-DOF Hand Motion Error Compensation,10.5772/56571
Dynamic Characterization and Interaction Control of the CBM-Motus Robot for Upper-Limb Rehabilitation,10.5772/56928
Modelling of a Hybrid Energy System for Autonomous Application,10.5772/56812
A Four-Wheel-Rhombus-Arranged Mobility System for a New Lunar Robotic Rover,10.5772/56917
Numeric Simulation on the Performance of an Undulating Fin in the Wake of a Periodic Oscillating Plate,10.5772/56439
An Autonomous UAV with an Optical Flow Sensor for Positioning and Navigation,10.5772/56813
Agent Control for Reconfigurable Open Kinematic Chain Manipulators,10.5772/56910
Research on the Cross-Coupling of a Two Axes Gimbal System with Dynamic Unbalance,10.5772/56963
Hybrid-Actuated Finger Prosthesis with Tactile Sensing,10.5772/56802
Survey on Remote Handling Logistics for Super-FRS,10.5772/56848
Sky Region Detection in a Single Image for Autonomous Ground Robot Navigation,10.5772/56884
Hierarchically Coordinated Power Management for Target Tracking in Wireless Sensor Networks,10.5772/56201
Enhancing System Lifecycle Processes by Integrating Functional Safety Information from Practice into Design Requirements,10.5772/56850
Computing OpenSURF on OpenCL and General Purpose GPU,10.5772/57057
Oriented Edge-Based Feature Descriptor for Multi-Sensor Image Alignment and Enhancement,10.5772/56788
Distributed Active Traction Control System Applied to the RoboCup Middle Size League,10.5772/56828
Design and Characterization of a Novel High-Power Series Elastic Actuator for a Lower Limb Robotic Orthosis,10.5772/56927
Modelling and Fuzzy Control of an Efficient Swimming Ionic Polymer-Metal Composite Actuated Robot,10.5772/56878
Motion Control of a Quadrotor Aircraft via Singular Perturbations,10.5772/56785
A Taxonomy for Heavy-Duty Telemanipulation Tasks Using Elemental Actions,10.5772/57026
The Role of Learning and Kinematic Features in Dexterous Manipulation: A Comparative Study with Two Robotic Hands,10.5772/56479
Systems Engineering and Safety Issues in Scientific Facilities Subject to Ionizing Radiations,10.5772/56852
Experimental Investigation of Radio Signal Propagation in Scientific Facilities for Telerobotic Applications,10.5772/56847
Development of a Remote Handling System in an Integrated Pyroprocessing Facility,10.5772/56762
Dynamic High-Speed Knotting of a Rope by a Manipulator,10.5772/56783
Robot Control near Singularity and Joint Limit Using a Continuous Task Transition Algorithm,10.5772/56714
Estimation of Upper Limb Joint Angle Using Surface EMG Signal,10.5772/56717
Dynamics Analysis of Fluid-Structure Interaction for a Biologically-Inspired Biped Robot Running on Water,10.5772/57097
"Design, Development and Scaling Analysis of a Variable Stiffness Magnetic Torsion Spring",10.5772/57300
SitLog: A Programming Language for Service Robot Tasks,10.5772/56906
Interactive Industrial Robot Programming for the Ceramic Industry,10.5772/56753
Separated Calibration of a Camera and a Laser Rangefinder for Robotic Heterogeneous Sensors,10.5772/56985
Cognitive Human-Machine Interface Applied in Remote Support for Industrial Robot Systems,10.5772/56296
Neuro-Based Thumb-Tip Force and Joint Angle Modelling for Development of Prosthetic Thumb Control,10.5772/56666
A Primal-Dual Heuristic for a Heterogeneous Unmanned Vehicle Path Planning Problem,10.5772/56486
TTS-Driven Synthetic Behaviour-Generation Model for Artificial Bodies,10.5772/56870
Mechanism Design and System Control for Humanoid Space Robot Movement Using a Simple Gravity-Compensation System,10.5772/56798
A Fast and Robust Feature-Based Scan-Matching Method in 3D SLAM and the Effect of Sampling Strategies,10.5772/56964
Mechanical Performance of a Cascaded V-Shaped Electrothermal Actuator,10.5772/56786
Singularity Representation and Workspace Determination of a Special Class of the Gough-Stewart Platforms,10.5772/56792
Super-FRS Target Area Remote Handling: Scenario and Development,10.5772/57073
Mechanical Design of a Hybrid Leg Exoskeleton to Augment Load-Carrying for Walking,10.5772/57238
LGOH-Based Discriminant Centre-Surround Saliency Detection,10.5772/57222
GuideBot. A Tour Guide System Based on Mobile Robots,10.5772/56901
"Remote Inspection, Measurement and Handling for Maintenance and Operation at CERN",10.5772/56849
Strategic Path Planning by Sequential Parametric Bayesian Decisions,10.5772/56647
"Mobile Parallel Manipulators, Modelling and Data-Driven Motion Planning",10.5772/56628
High Performance Imaging through Occlusion via Energy Minimization-Based Optimal Camera Selection,10.5772/57175
A Spatiotemporal Robust Approach for Human Activity Recognition,10.5772/57054
Visual Recognition System for Cleaning Tasks by Humanoid Robots,10.5772/56629
Modular Robot System for Maintenance Tasks in Large Scientific Facilities,10.5772/56851
A Set-Theoretic Algorithm for Real-Time Terrain Mapping of Mobile Robots in Outdoor Environments,10.5772/57293
Modelling and Simulating of Risk Behaviours in Virtual Environments Based on Multi-Agent and Fuzzy Logic,10.5772/56832
3-D Biped Robot Walking along Slope with Dual Length Linear Inverted Pendulum Method (DLLIPM),10.5772/56766
Control of a Quadrotor Using a Smart Self-Tuning Fuzzy PID Controller,10.5772/56911
A Low Dispersion Probabilistic Roadmaps (LD-PRM) Algorithm for Fast and Efficient Sampling-Based Motion Planning,10.5772/56973
A Novel Generic Ball Recognition Algorithm Based on Omnidirectional Vision for Soccer Robots,10.5772/57251
Mobile Robot Localization Using Fuzzy Segments,10.5772/57224
Comparison of Three Smart Camera Architectures for Real-Time Machine Vision System,10.5772/57135
A Survey and Analysis of Multi-Robot Coordination,10.5772/57313
A Solution to Cooperative Area Coverage Surveillance for a Swarm of MAVs,10.5772/56801
Design and Development of a Bilateral Therapeutic Hand Device for Stroke Rehabilitation,10.5772/56809
Cultural Robotics: The Culture of Robotics and Robotics in Culture,10.5772/57260
"Upper-Extremity Rehabilitation Robot RehabRoby: Methodology, Design, Usability and Validation",10.5772/57261
On-Road Vehicle Recognition Using the Symmetry Property and Snake Models,10.5772/57382
Review and Latest Trends in Mobile Robots Used on Power Transmission Lines,10.5772/56791
Configuration Management Maturity in Scientific Facilities,10.5772/56853
Stimulus Pulse-Based Distributed Control for the Locomotion of a UBot Modular Robot,10.5772/57301
Vol9_2012
Optimization of Watt's Six-Bar Linkage to Generate Straight and Parallel Leg Motion,10.5772/50917
Task-Based Method for Designing Underactuated Mechanisms,10.5772/45600
Design of a Parallel Robotic Manipulator Using Evolutionary Computing,10.5772/50922
Stable Formation Control of Multi-Robot System with Communication Delay,10.5772/45603
Inertia Matching Manipulability and Load Matching Optimization for Humanoid Jumping Robot,10.5772/50916
Multi-Focal Vision and Gaze Control Improve Navigation Performance,10.5772/50920
On the Improvement of Multi-Legged Locomotion over Difficult Terrains Using a Balance Stabilization Method,10.5772/7789
Inverse Displacement Analysis of a General 6R Manipulator Based on the Hyper-Chaotic Least Square Method,10.5772/50909
An Omni-Directional Wall-Climbing Microrobot with Magnetic Wheels Directly Integrated with Electromagnetic Micromotors,10.5772/45663
Closed-Loop Dynamic Parameter Identification of Robot Manipulators Using Modified Fourier Series,10.5772/45818
Robust Adaptive Neural Sliding Mode Approach for Tracking Control of a MEMS Triaxial Gyroscope,10.5772/50915
Queuing Analysis for IEEE 802.11e Networks in Non-Saturation Environments,10.5772/50911
Forward Displacement Analysis of a Non-Plane Two Coupled Degree Nine-Link Barranov Truss Based on the Hyper-Chaotic Least Square Method,10.5772/45665
An Adaptive Allocation Algorithm Using Directional CSMA/CA over mmWave Wireless Personal Area Networks,10.5772/50914
Effective One-to-One Correspondence Method of O(N2 Log(N)) Complexity between Distributed Units,10.5772/50913
A Study on Intelligent System Design of U-Business Service by Using Ubiquitous Component Technologies,10.5772/45857
Personalized Mobile Information Retrieval System,10.5772/50910
Facial Recognition Patterns of Children and Adults Looking at Robotic Faces,10.5772/47836
State Generation Method for Humanoid Motion Planning Based on Genetic Algorithm,10.5772/50918
Intelligent Online Path Planning for UAVs in Adversarial Environments,10.5772/45604
A Remote User Authentication Scheme with Anonymity for Mobile Devices,10.5772/50912
A Behaviour-Based Architecture for Mapless Navigation Using Vision,10.5772/46200
Measurement and Management of the Level of Quality Control Process in SoC (System on Chip) Embedded Software Development,10.5772/45642
