pName,doi
"Does Touch Matter?: The Effects of Haptic Visualization on Human Performance, Behavior and Perception",10.1080/10447318.2014.941270
Scenario-Based Observation Approach for Eliciting User Requirements for Haptic User Interfaces,10.1080/10447318.2014.941271
VITAKI: A Vibrotactile Prototyping Toolkit for Virtual Reality and Video Games,10.1080/10447318.2014.941272
Haptics on a Touch Screen: Characterization of Perceptual Thresholds,10.1080/10447318.2014.941273
The Effect of Vision on Discrimination of Compliance Using a Tool,10.1080/10447318.2014.941274
Use of Reference Frame and Movement Pattern in Haptically Enhanced 3D Virtual Environment,10.1080/10447318.2014.941275
The Impact of Combining Kinesthetic and Facial Expression Displays on Emotion Recognition by Users,10.1080/10447318.2014.941276
Intermodal Audio-Haptic Metaphor: Improvement of Target Search in Abstract Environments,10.1080/10447318.2014.941277
The Tap and Slide Keyboard: A New Interaction Method for Mobile Device Text Entry,10.1080/10447318.2014.924349
A Context-Aware Interaction Model for the Analysis of Users QoE in Mobile Environments,10.1080/10447318.2014.925382
A Qualitative Study of Stakeholders Perspectives on the Social Network Service Environment,10.1080/10447318.2014.925383
Understanding the Different Influences of Online Trust on Loyalty by Risk Takers and Avoiders,10.1080/10447318.2014.925384
"The Discriminant Value of Personality, Motivation, and Online Relationship Quality in Predicting Attraction to Online Social Support on Facebook",10.1080/10447318.2014.925770
Accessible Web Page Design for the Visually Impaired: A Case Study,10.1080/10447318.2014.925771
Local News Chatter: Augmenting Community News by Aggregating Hyperlocal Microblog Content in a Tag Cloud,10.1080/10447318.2014.925773
Editorial Board EOV,10.1080/10447318.2014.970490
Vol29_2013,
Optimal Entry Size of Handwritten Chinese Characters in Touch-Based Mobile Phones,10.1080/10447318.2012.668130
Personality and Presence in Virtual Reality: Does Their Relationship Depend on the Used Presence Measure?,10.1080/10447318.2012.668131
Perceived Time as a Measure of Mental Workload: Effects of Time Constraints and Task Success,10.1080/10447318.2012.676538
Reducing Error in Spreadsheets: Example Driven Modeling Versus Traditional Programming,10.1080/10447318.2012.677744
A Cognitive Modeling Approach to Decision Support Tool Design for Anesthesia Provider Crisis Management,10.1080/10447318.2012.681220
Usability Ratings for Everyday Products Measured With the System Usability Scale,10.1080/10447318.2012.681221
Exploring Data Distributions: Visual Design and Evaluation,10.1080/10447318.2012.687676
Trial Realization of Human-Centered Multimedia Navigation for Video Retrieval,10.1080/10447318.2012.692316
Your Way Your Missions: A Location-Aware Pervasive Game Exploiting the Routes of Players,10.1080/10447318.2012.694790
Predicting the Helpfulness of Online ReviewsA Replication,10.1080/10447318.2012.694791
Technology-Based Service Encounters Using Self-Service Technologies in the Healthcare Industry,10.1080/10447318.2012.695728
"Don't Search, Just Show Me What I Did: Visualizing Provenance of Documents and Applications",10.1080/10447318.2012.701569
A Comparative Study of Two Wayfinding Aids With Simulated Driving TasksGPS and a Dual-Scale Exploration Aid,10.1080/10447318.2012.702634
Augmenting the Instant Messaging Experience Through the Use of BrainComputer Interface and Gestural Technologies,10.1080/10447318.2012.702635
Typology and Sociodemographic Characteristics of Massively Multiplayer Online Game Players,10.1080/10447318.2012.702636
Reframing HCI Through Local and Indigenous Perspectives,10.1080/10447318.2013.765759
Reflections on a Model of Culturally Influenced HumanComputer Interaction to Cover Cultural Contexts in HCI Design,10.1080/10447318.2013.765761
Mobile Usability: Experiences From Iran and Turkey,10.1080/10447318.2013.765760
Toward an Afro-Centric Indigenous HCI Paradigm,10.1080/10447318.2013.765763
Website Usability in Asia From Within: An Overview of a Decade of Literature,10.1080/10447318.2013.765764
Scaffolding Technology for Low Literacy Groups: From Mobile Phone to Desktop PC?,10.1080/10447318.2013.765766
Revealing the Socio-Technical Context of Design Settings: Toward Participatory IS Design,10.1080/10447318.2013.765767
Decentering Design: Wikipedia and Indigenous Knowledge,10.1080/10447318.2013.765768
Editorial Retraction,10.1080/10447318.2013.768503
Psychometric Evaluation of the T-CSUQ: The Turkish Version of the Computer System Usability Questionnaire,10.1080/10447318.2012.711702
Gender and Personality Trait Measures Impact Degree of Affect Change in a Hedonic Computing Paradigm,10.1080/10447318.2012.711703
The Effect of Target Precuing on Pointing With Mouse and Touchpad,10.1080/10447318.2012.711704
Thinking Aloud in the Presence of Interruptions and Time Constraints,10.1080/10447318.2012.711705
Acceptance of Assistive Technology by Special Education Teachers: A Structural Equation Model Approach,10.1080/10447318.2012.711990
A Comparative Study of Three Sorting Techniques in Performing Cognitive Tasks on a Tabular Representation,10.1080/10447318.2012.713802
Chinese Keyboard Layout Design Based on Polyphone Disambiguation and a Genetic Algorithm,10.1080/10447318.2013.777827
Development of a Weighted Heuristic for Website Evaluation for Older Adults,10.1080/10447318.2012.715277
Learner Acceptance of a Multimedia-Based Learning System,10.1080/10447318.2012.715278
Editorial Retractions,10.1080/10447318.2013.795771
Erratum,10.1080/10447318.2013.798199
How In-Home Technologies Mediate Caregiving Relationships in Later Life,10.1080/10447318.2012.715990
Development of an Instrument for Studying Flow in Computer Game Play,10.1080/10447318.2012.715991
"The Conducting Master: An Interactive, Real-Time Gesture Monitoring System Based on Spatiotemporal Motion Templates",10.1080/10447318.2012.720197
Elicitation of Haptic User Interface Needs of People with Low Vision,10.1080/10447318.2012.722465
Usability Principles for Augmented Reality Applications in a Smartphone Environment,10.1080/10447318.2012.722466
An Approach to Design Virtual Keyboards for Text Composition in Indian Languages,10.1080/10447318.2012.728483
Age-Related Differences in Eye Tracking and Usability Performance: Website Usability for Older Adults,10.1080/10447318.2012.728493
Enabling HumanMachine Interaction in Projected Virtual Environments Through Camera Tracking of Imperceptible Markers,10.1080/10447318.2012.729455
Development of a Continuous Usage Model for the Adoption and Continuous Usage of a Smartphone,10.1080/10447318.2012.729997
A Multimethod Evaluation of Online Trust and Its Interaction with Metacognitive Awareness: An Emotional Design Perspective,10.1080/10447318.2012.735185
T2 Virtual PTSD Experience: A Virtual Worlds Environment to Educate Service Members and Veterans About Combat-Related Posttraumatic Stress Disorder,10.1080/10447318.2012.735186
A Study of Pointing Performance of Elderly Users on Smartphones,10.1080/10447318.2012.729996
Applying the Technology Acceptance Model to Social Networking Sites (SNS): Impact of Subjective Norm and Social Capital on the Acceptance of SNS,10.1080/10447318.2012.756333
A Model-Based Analysis of Semiautomated Data Discovery and Entry Using Automated Content-Extraction,10.1080/10447318.2012.758528
Dual Verbal Elicitation: The Complementary Use of Concurrent and Retrospective Reporting Within a Usability Test,10.1080/10447318.2012.758529
A Review of Computer-Generated Simulation in the Pedagogy of Cataract Surgery Training and Assessment,10.1080/10447318.2012.758530
Tweeting to Feel Connected: A Model for Social Connectedness in Online Social Networks,10.1080/10447318.2013.768137
Understanding User Experience with Computer-Based Applications with Different Use Purposes,10.1080/10447318.2013.768138
Accessibility Support for Older Adults with the ACCESS Framework,10.1080/10447318.2013.768139
Mobile Web Browsing with Aural Flows: An Exploratory Study,10.1080/10447318.2013.773875
How Does Software Visualization Contribute to Software Comprehension? A Grounded Theory Approach,10.1080/10447318.2013.773876
Experimental Assessment of Agent-Supported Electronic Negotiations,10.1080/10447318.2013.777825
Psychological Determinants of Using Facebook: A Research Review,10.1080/10447318.2013.780868
Performance Comparison of a SSVEP BCI Task by Individual Stereoscopic 3D Susceptibility,10.1080/10447318.2013.765289
Agency Effects in HumanComputer Interaction,10.1080/10447318.2013.777826
EEG-Based Brain-Computer Interfaces: A Thorough Literature Survey,10.1080/10447318.2013.780869
Creation of Interactive Virtual Environments for Exposure Therapy Through Game-Level Editors: Comparison and Tests on Presence and Anxiety,10.1080/10447318.2013.796438
iReminder: An Intuitive Location-Based Reminder That Knows Where You Are Going,10.1080/10447318.2013.796440
Editorial Board EOV,10.1080/10447318.2013.844591
Vol28_2012,
Designing Inclusive Interfaces Through User Modeling and Simulation,10.1080/10447318.2011.565718
A Motivationally Oriented Approach to Understanding Game Appropriation,10.1080/10447318.2011.566108
Enhancing Spatial Knowledge With Discrete Euclidean Virtual 3D Display Interfaces: Design Options,10.1080/10447318.2011.568853
Investigating the Impact of Task Change Type and Transparency on Transfer of Learning,10.1080/10447318.2011.568894
"Recommender Systems: An Introduction, by Dietmar Jannach, Markus Zanker, Alexander Felfernig, and Gerhard Friedrich",10.1080/10447318.2012.632301
Human Factors and HumanComputer Interaction Considerations in NextGen,10.1080/10447318.2012.634749
Toward Automated Air Traffic ControlInvestigating a Fundamental Paradigm Shift in Human/Systems Interaction,10.1080/10447318.2012.634756
Using Engagement to Negate Vigilance Decrements in the NextGen Environment,10.1080/10447318.2012.634759
"Pilot Performance in Trajectory-Based Operations Under Concepts of Operation That Vary Separation Responsibility Across Pilots, Air Traffic Controllers, and Automation",10.1080/10447318.2012.634761
Flight Deck Interval Management Delegated Separation Using Equivalent Visual Operations,10.1080/10447318.2012.634764
Pilot Procedure-Following Behavior During Closely Spaced Parallel Approaches,10.1080/10447318.2012.634766
Situation Awareness in the NextGen Air Traffic Management System,10.1080/10447318.2012.634768
Understanding User Satisfaction With Instant Messaging: An Empirical Survey Study,10.1080/10447318.2011.568893
Shall I Tell You Where I Live and Who I Am? Factors Influencing the Behavioral Intention to Disclose Personal Data for Online Government Transactions,10.1080/10447318.2011.572331
Understanding the Intention to Use Technology by Preservice Teachers: An Empirical Test of Competing Theoretical Models,10.1080/10447318.2011.581892
CodeinA New Notation for GOMS to Handle Evaluations of Reality-Based Interaction Style Interfaces,10.1080/10447318.2011.581893
A Nonformal Interactive Therapeutic Multisensory Environment for People With Cerebral Palsy,10.1080/10447318.2011.581894
Rapid Prototyping of Adaptable User Interfaces,10.1080/10447318.2011.581891
Complexity Evaluation of Computer-Based Tasks,10.1080/10447318.2011.581895
Understanding Computer Users With Tetraplegia: Survey of Assistive Technology Users,10.1080/10447318.2011.586305
Updating Fitts' Law to Account for Restricted Display Field of View Conditions,10.1080/10447318.2011.586306
Can 3DTV Create Immersive Environments?,10.1080/10447318.2011.586307
BrainComputer Interfaces for Multimodal Interaction: A Survey and Principles,10.1080/10447318.2011.582022
DEEP: Design-Oriented Evaluation of Perceived Usability,10.1080/10447318.2011.586320
Knowledge Sharing in Virtual Communities: A Study of Citizenship Behavior and Its Social-Relational Antecedents,10.1080/10447318.2011.590121
Evaluation of a Geospatial Annotation Tool for Unmanned Vehicle Specialist Interface,10.1080/10447318.2011.590122
Voice-Driven Sound Effect Manipulation,10.1080/10447318.2011.595359
Skill Progression Demonstrated by Users in the Scratch Animation Environment,10.1080/10447318.2011.595621
Are Stereotypes Relative to Gender Usage Applicable to Virtual Worlds?,10.1080/10447318.2011.601973
"Generation, Adoption, and Tuning of Usability Evaluation Multimethods",10.1080/10447318.2011.607421
"Improving Window Manipulation and Content Interaction on High-Resolution, Wall-Sized Displays",10.1080/10447318.2011.608626
Updating Fitts' Law to Account for Small Targets,10.1080/10447318.2011.618096
Hedonic and Utilitarian Motivations for Physical Game Systems Use Behavior,10.1080/10447318.2011.618097
Structuring Users' Self-Report Responses to Website Designs,10.1080/10447318.2011.622969
A Chinese Text Input BrainComputer Interface Based on the P300 Speller,10.1080/10447318.2011.622970
Rethinking HCI Education for Design: Problem-Based Learning and Virtual Worlds at an HCI Design Studio,10.1080/10447318.2012.687664
Explaining Instant Messaging Continuance Intention: The Role of Personality,10.1080/10447318.2011.622971
Temporal Presence Variation in Immersive Computer Games,10.1080/10447318.2011.627298
Does Context Matter? The Impact of Use Context on Mobile Internet Adoption,10.1080/10447318.2011.627299
Considering Context: The Role of Mental Workload and Operator Control in Users' Perceptions of Usability,10.1080/10447318.2011.622973
Development of an Adaptive EC Website With Online Identified Cognitive Styles of Anonymous Customers,10.1080/10447318.2011.629952
Developing Multimodal Adaptation Algorithm for Mobility Impaired Users by Evaluating Their Hand Strength,10.1080/10447318.2011.636294
Emotional Factors in Advertising Via Mobile Phones,10.1080/10447318.2011.641899
Integration of Adaptable and Adaptive Approaches for Interface Personalization Through Collaborative Menu,10.1080/10447318.2011.653325
Exploring the Individual's Behavior on Self-Disclosure Online,10.1080/10447318.2011.654198
Formal Modeling and Reconfiguration of User Interfaces for Reduction of Errors in Failure Handling of Complex Systems,10.1080/10447318.2011.654199
Reexamining the Factors for Trust in Cultivating Online Customer Repurchase Intentions: The Moderating Effect of Perceived Waiting,10.1080/10447318.2011.654201
A Usable Security Heuristic Evaluation for the Online Health Social Networking Paradigm,10.1080/10447318.2011.654202
The Voice in the Machine: Building Computers That Understand Speech,10.1080/10447318.2012.715051
Distributed User Interfaces: Applications and Challenges,10.1080/10447318.2012.715048
A Proposal to Validate the User's Goal in Distributed User Interfaces,10.1080/10447318.2012.715530
From Centralized Interactive Tabletops to Distributed Surfaces: The Tangiget Concept,10.1080/10447318.2012.715533
Investigating a Design Space for Multidevice Environments,10.1080/10447318.2012.715535
Guidelines for Designing Awareness-Augmented Mobile DUIs,10.1080/10447318.2012.715536
Design and Implementation of Post-WIMP Distributed User Interfaces with ZOIL,10.1080/10447318.2012.715539
"Using Distributed User Interfaces in Collaborative, Secure, and Privacy-Preserving Software Environments",10.1080/10447318.2012.715541
Collaborative Map Exploration Using Multitouch Surfaces,10.1080/10447318.2012.715543
A Comparative Evaluation of User Preferences for Extra-User Interfaces,10.1080/10447318.2012.715544
Design and Evaluation of a Collaborative System That Supports Distributed User Interfaces,10.1080/10447318.2012.715546
"Relations Between the Tendency to Invest in Virtual Presence, Actual Virtual Presence, and Learning Outcomes in Educational Computer Games",10.1080/10447318.2011.654200
Haptic User Interfaces for the Visually Impaired: Implications for Haptically Enhanced Science Learning Systems,10.1080/10447318.2012.661357
Use and Design of Handheld Computers for Older Adults: A Review and Appraisal,10.1080/10447318.2012.668129
"Proposing a Survey Instrument for Measuring Operational, Formal, Information, and Strategic Internet Skills",10.1080/10447318.2012.670086
Handbook of Human Factors and Ergonomics (4th ed.),10.1080/10447318.2012.701542
Vol27_2010-2011,
Current Trends in BrainComputer Interface (BCI) Research and Development,10.1080/10447318.2011.535748
A Feedback Information-Theoretic Approach to the Design of BrainComputer Interfaces,10.1080/10447318.2011.535749
Individual Characteristics and Their Effect on Predicting Mu Rhythm Modulation,10.1080/10447318.2011.535750
Combining Eye Gaze Input With a BrainComputer Interface for Touchless HumanComputer Interaction,10.1080/10447318.2011.535752
A P300-Based BrainComputer Interface: Effects of Interface Type and Screen Size,10.1080/10447318.2011.535753
Predictive Spelling With a P300-Based BrainComputer Interface: Increasing the Rate of Communication,10.1080/10447318.2011.535754
Optimal Control Strategies for an SSVEP-Based Brain-Computer Interface,10.1080/10447318.2011.535755
Schedule of Events 2011,10.1080/10447318.2011.539075
Corrigenda,10.1080/10447318.2011.549009
RAMSES: A Method for the Design Process of Interactive Information Systems,10.1080/10447318.2010.502101
The Aesthetic Dimensions of U.S. and South Korean Responses to Web Home Pages: A Cross-Cultural Comparison,10.1080/10447318.2011.537173
Understanding and Improving Cross-Cultural Decision Making in Design and Use of Digital Media: A Research Agenda,10.1080/10447318.2011.537175
Perceived Impact of Asynchronous E-Learning After Long-Term Use: Implications for Design and Development,10.1080/10447318.2011.537206
Schedule of Events 2011,10.1080/10447318.2011.540959
Perceived Electronic Service Quality: Some Preliminary Results From a Cross-National Study in Mobile Internet Services,10.1080/10447318.2011.537207
Effects of Symmetry and Number of Compositional Elements on Chinese Users' Aesthetic Ratings of Interfaces: Experimental and Modeling Investigations,10.1080/10447318.2011.537208
How Does the Agents' Appearance Affect Users' Interpretation of the Agents' Attitudes: Experimental Investigation on Expressing the Same Artificial Sounds From Agents With Different Appearances,10.1080/10447318.2011.537209
An Improved Usability Measure Based on Novice and Expert Performance,10.1080/10447318.2011.540472
Schedule of Events 2011,10.1080/10447318.2011.544972
Can User Choice Alter Experimental Findings in HumanComputer Interaction?: Similarity Attraction Versus Cognitive Dissonance in Social Responses to Synthetic Speech,10.1080/10447318.2011.540473
Social Roles in an Online Support Community for Older People,10.1080/10447318.2011.540490
A Visual Information Processing Model to Characterize Interactive Visualization Environments,10.1080/10447318.2011.540491
Integrated Faceted Browser and Direct Search to Enhance Information Retrieval in Text-Based Digital Libraries,10.1080/10447318.2011.540492
Menu Design for Computers and Cell Phones: Review and Reappraisal,10.1080/10447318.2011.540493
"Analyzing Social Media Networks with NodeXL: Insights from a Connected World by Derek Hansen, Ben Shneiderman, and Marc A. Smith",10.1080/10447318.2011.544971
Schedule of Events 2011,10.1080/10447318.2011.553505
Event Perception in Mobile Interaction: Toward Better Navigation History Design on Mobile Devices,10.1080/10447318.2011.552058
An Augmented Reality System for the Treatment of Phobia to Small Animals Viewed Via an Optical See-Through HMD: Comparison With a Similar System Viewed Via a Video See-Through HMD,10.1080/10447318.2011.552059
Consumers' Trust in Virtual Mall Shopping: The Role of Social Presence and Perceived Security,10.1080/10447318.2011.552060
Schedule of Events 2011,10.1080/10447318.2011.556397
Assessing Usability of HumanMachine Interfaces for Life Science Automation Using Computational Cognitive Models,10.1080/10447318.2011.555295
In-Vehicle Information Systems to Meet the Needs of Drivers,10.1080/10447318.2011.555296
Vision-Based Hand Interaction in Augmented Reality Environment,10.1080/10447318.2011.555297
The Effects of Personality Traits on User Acceptance of Mobile Commerce,10.1080/10447318.2011.555298
The Audience Funnel: Observations of Gesture Based Interaction With Multiple Large Displays in a City Center,10.1080/10447318.2011.555299
Schedule of Events 2011,10.1080/10447318.2011.575019
Impact of Ergonomic and Social Psychological Perspective: A Case Study of Fashion Technology Adoption in Taiwan,10.1080/10447318.2011.555300
Optimal View Angles in Three-Dimensional Objects Constructed From Plane Figures as Mental Images,10.1080/10447318.2011.555301
Effects of Interactivity in Educational Games: A Mediating Role of Social Presence on Learning Outcomes,10.1080/10447318.2011.555302
Templates for Cross-Cultural and Culturally Specific Usability Testing: Results From Field Studies and Ethnographic Interviewing in Three Countries,10.1080/10447318.2011.555303
Identifying Usability Issues for Personalization During Formative Evaluations: A Comparison of Three Methods,10.1080/10447318.2011.555304
Schedule of Events 2011,10.1080/10447318.2011.581124
Evaluation of Virtual Keyboards for Interactive Digital Television Applications,10.1080/10447318.2011.555305
Personal Usability Constructs: How People Construe Usability Across Nationalities and Stakeholder Groups,10.1080/10447318.2011.555306
Users' Attitude and Strategies in Information Management With Multiple Computers,10.1080/10447318.2011.555307
The Role of Structure and Content in Perception of Visual Similarity Between Web Pages,10.1080/10447318.2011.555308
Schedule of Events 2011,10.1080/10447318.2011.590063
"An Empirical Study of Tagging for Personal Information Organization: Performance, Workload, Memory, and Consistency",10.1080/10447318.2011.555309
Extensible Auditory Progress Bar Design: Performance and Aesthetics,10.1080/10447318.2011.555310
The Effects of Social Influence on User Acceptance of Online Social Networks,10.1080/10447318.2011.555311
Quantitative Physiological Assessment of Stress Via Altered Immune Functioning Following Interaction With Differing Automotive Interface Technologies,10.1080/10447318.2011.555312
Schedule of Events 20112012,10.1080/10447318.2011.595633
The Impact of Computer Self-Efficacy and Technology Dependence on Computer-Related Technostress: A Social Cognitive Theory Perspective,10.1080/10447318.2011.555313
Ingredients and Meals Rather Than Recipes: A Proposal for Research That Does Not Treat Usability Evaluation Methods as Indivisible Wholes,10.1080/10447318.2011.555314
Engaging Families in Lifestyle Changes Through Social Networking,10.1080/10447318.2011.555315
Copresence and Its Social-Relational Antecedents in Computer-Mediated Communication: The Case of Instant Messenger,10.1080/10447318.2011.555316
Schedule of Events 20112012,10.1080/10447318.2011.602568
Communicative NGOMSL: Development of an Evaluation Method for a Text-Based Communication System,10.1080/10447318.2011.555317
Social Mediating Technologies: Social Affordances and Functionalities,10.1080/10447318.2011.555318
Rethinking Reading for Age From Paper and Computers,10.1080/10447318.2011.555319
The Impact of Cognitive Style on User Preference Based on Usability and Aesthetics for Computer-Based Systems,10.1080/10447318.2011.555320
Schedule of Events 20112012,10.1080/10447318.2011.611087
Haptic Seat Interfaces for Driver Information and Warning Systems,10.1080/10447318.2011.555321
Can Convenience and Effectiveness Converge in Mobile Web? A Critique of the State-of-the-Art Adaptation Techniques for Web Navigation on Mobile Handheld Devices,10.1080/10447318.2011.559876
Predicting Attitudes Toward Knowledge Sharing by E-Mail: An Empirical Study,10.1080/10447318.2011.565706
Examining Postadoption Usage of Mobile Services From a Dual Perspective of Enablers and Inhibitors,10.1080/10447318.2011.565717
Schedule of Events 2012,10.1080/10447318.2011.627795
Editorial Board EOV,10.1080/10447318.2011.638256
Vol26_2009-2010,
A Unified HumanComputer Interaction Requirements Analysis Framework for Complex Socio-technical Systems,10.1080/10447310903025537
Development of the Conceptual Prototype for Haptic Interface on the Telematics System,10.1080/10447310903025545
Usability: A Critical Analysis and a Taxonomy,10.1080/10447310903025552
Enabling Collaborative Work Across Different Communities of Practice Through Boundary Objects: Field Studies in Air Traffic Management,10.1080/10447310903025560
Schedule of Events 20092010,10.1080/10447310903539404
Editorial: Explorations Into Naturalistic Decision Making With Computers,10.1080/10447310903498676
Can Computers Help Overcome Limitations in Human Decision Making?,10.1080/10447310903498684
Avoiding Latent Design Conditions Using UI Discovery Tools,10.1080/10447310903498692
Using the Decision-Ladder to Add a Formative Element to Naturalistic Decision-Making Research,10.1080/10447310903498700
Supporting Naturalistic Decision Making Through Location-Based Photography: A Study of Simulated Military Reconnaissance,10.1080/10447310903498718
"From the 6 Ps of Planning to the 4 Ds of Digitization: Difficulties, Dilemmas, and Defective Decision Making",10.1080/10447310903498742
Designing an Information Visualization Tool for Sensemaking,10.1080/10447310903498825
"Decisions, Decisions  and Even More Decisions: Evaluation of a Digitized Mission Support System in the Land Warfare Domain",10.1080/10447310903498940
The Effect of a Geographical Information System on Performance and Communication of a Command and Control Organization,10.1080/10447310903498981
Design and Implementation of a Cognitive Command and Control System for Tower Controllers,10.1080/10447310903499039
Collaborative Activities During an Outbreak Early Warning Assisted by a Decision-Supported System (ASTER),10.1080/10447310903499062
Naturalistic Decision Making for Power System Operators,10.1080/10447310903499070
Schedule of Events 20092010,10.1080/10447310903499088
User Preference for a Control-Based Reduced Processing Decision Support Interface,10.1080/10447310903575465
The Dynamic User Activities in Massive Multiplayer Online Role-Playing Games,10.1080/10447310903575473
Learning Virtual Community Loyalty Behavior From a Perspective of Social Cognitive Theory,10.1080/10447310903575481
Design of Eye-Typing Interface Using Saccadic Latency of Eye Movement,10.1080/10447310903575499
A Method of Human Reliability Assessment Based on Systemic-Structural Activity Theory,10.1080/10447310903575507
Schedule of Events 2010,10.1080/10447311003638633
Editorial  Evaluating New Interactions in Health Care: Challenges and Approaches,10.1080/10447311003719847
Ecological Validity and Pervasiveness in the Evaluation of Ubiquitous Computing Technologies for Health Care,10.1080/10447311003719896
Fidelity Considerations for Simulation-Based Usability Assessments of Mobile ICT for Hospitals,10.1080/10447311003719938
InfoFlow Framework for Evaluating Information Flow and New Health Care Technologies,10.1080/10447311003719961
Human-Centered Evaluation for Broadband Tertiary Outpatient Telehealth: A Case Study,10.1080/10447311003719979
Multiple Forms of Appropriation in Self-Monitoring Technology: Reflections on the Role of Evaluation in Future Self-Care,10.1080/10447311003720001
Schedule of Events 2010,10.1080/10447311003720050
Images of Usability,10.1080/10447311003781300
What Drives People to Continue to Play Online Games? An Extension of Technology Model and Theory of Planned Behavior,10.1080/10447311003781318
Evaluation of P300-Based Brain-Computer Interface in Real-World Contexts,10.1080/10447311003781326
HCI and Society: Towards a Typology of Universal Design Principles,10.1080/10447311003781334
Schedule of Events 20102011,10.1080/10447311003788586
Spatial Representation of a Virtual Room Space: Perspective and Vertical Movement,10.1080/10447318.2010.487196
Structure Processing of Web-Based Menus,10.1080/10447318.2010.487197
"How Age Affects Pointing With Mouse and Touchpad: A Comparison of Young, Adult, and Elderly Users",10.1080/10447318.2010.487198
HCI Remixed: Reflections on Works That Have Influenced the HCI Community by Thomas Erickson and David W. McDonald,10.1080/10447318.2010.487380
Schedule of Events 20102011,10.1080/10447318.2010.487383
"State of the Art on the Cognitive Walkthrough Method, Its Variants and Evolutions",10.1080/10447311003781409
Comparing Inspections and User Testing for the Evaluation of Virtual Environments,10.1080/10447318.2010.487195
Schedule of Events 20102011,10.1080/10447318.2010.496693
Invisible MarkerBased Augmented Reality,10.1080/10447318.2010.496335
Assessing Online Learning Ability From a Social Exchange Perspective: A Survey of Virtual Teams Within Business Organizations,10.1080/10447318.2010.496336
Development of an Instrument to Measure Enjoyment of Computer Game Play,10.1080/10447318.2010.496337
Schedule of Events 20102011,10.1080/10447318.2010.502816
Measuring Internet Skills,10.1080/10447318.2010.496338
Modeling the Interaction of Users and Mobile Payment System: Conceptual Framework,10.1080/10447318.2010.502098
A Context-of-Use Taxonomy for Usability Studies,10.1080/10447318.2010.502099
A Review of Online Advertising Effects on the User Experience,10.1080/10447318.2010.502100
Schedule of Events 20102011,10.1080/10447318.2010.507587
HCI and Social Computing,10.1080/10447318.2010.516718
Too Many Facebook Friends? Content Sharing and Sociability Versus the Need for Privacy in Social Network Sites,10.1080/10447318.2010.516719
TimeMatrix: Analyzing Temporal Social Networks Using Interactive Matrix-Based Visualizations,10.1080/10447318.2010.516722
Designing Mobile Social Networking Service Through UCD Process: LifeDiary,10.1080/10447318.2010.516725
"An Analysis of Self-Construals, Motivations, Facebook Use, and User Satisfaction",10.1080/10447318.2010.516726
The Influence of Cultural Differences on the Use of Social Network Services and the Formation of Social Capital,10.1080/10447318.2010.516727
Older Adults in an Aging Society and Social Computing: A Research Agenda,10.1080/10447318.2010.516728
Schedule of Events 2011,10.1080/10447318.2010.517471
Vol25_2009,
Evaluation of Wayfinding Aids in Virtual Environment,10.1080/10447310802537582
Categorization Constructionist Assessment with Software-Based Affinity Diagramming,10.1080/10447310802546690
Exploring the Value of Usability Feedback Formats,10.1080/10447310802546708
Developing a Usability Evaluation Method for e-Learning Applications: Beyond Functional Usability,10.1080/10447310802546716
The Cognitive Artifacts of Designing. Lawrence Erlbaum Associates by Willemien Visser,10.1080/10447310802583933
Schedule of Events,10.1080/10447310802561103
Measuring Player Immersion in the Computer Game Narrative,10.1080/10447310802546732
The Effects of Different Presentation Modalities on a Person Identification Task: A Study of Wireless Multimedia PDA Use in a Security Context,10.1080/10447310802629561
Evaluation and Improvement of Interface Aesthetics with an Interactive Genetic Algorithm,10.1080/10447310802629801
Beyond the Desktop Metaphor: Design Integrated Digital Work Environments by Victor Kaptelinin,10.1080/10447310802664998
Schedule of Events,10.1080/10447310802665011
Understanding User Acceptance of DMB in South Korea Using the Modified Technology Acceptance Model,10.1080/10447310802629785
Hardware Support for Navigating Large Digital Documents,10.1080/10447310802629819
Learning Online Brand Personality and Satisfaction: The Moderating Effects of Gaming Engagement,10.1080/10447310802629827
Schedule of Events,10.1080/10447310902801425
Better in 3D? An Empirical Investigation of User Satisfaction and Preferences Concerning Two-Dimensional and Three-Dimensional Product Representations in Business-to-Consumer E-Commerce,10.1080/10447310802546724
Integration of Usability Evaluation Studies via a Novel Meta-Analytic Approach: What are Significant Attributes for Effective Evaluation?,10.1080/10447310802629793
Schedule of Events,10.1080/10447310902897571
Editorial for the Special Issue of the International Journal of HumanComputer Interaction,10.1080/10447310902864845
The Balance Theory and the Work System Model  Twenty Years Later,10.1080/10447310902864928
Can't We All Just Get Along? Some Alternative Views of the Knowledge Worker in Complex HCI Systems,10.1080/10447310902864944
Questionnaire Survey Nonresponse: A Comparison of Postal Mail and Internet Surveys,10.1080/10447310902864951
Do Beliefs About Hospital Technologies Predict Nurses' Perceptions of Quality of Care? A Study of Task-Technology Fit in Two Pediatric Hospitals,10.1080/10447310902864993
Mobile Internet Services from Consumers' Perspectives,10.1080/10447310902865008
Macroergonomics and Information Systems Development,10.1080/10447310902865016
Effects of Importance and Detectability of Usability Problems on Sample Size Requirements,10.1080/10447310902865024
"Designing for All in Ambient Intelligence Environments: The Interplay of User, Context, and Technology",10.1080/10447310902865032
Review Study of Computer Input Devices and Older Users,10.1080/10447310902865040
Schedule of Events 20092010,10.1080/10447310902895864
