pName,doi
Cusp Catastrophe Models for Cognitive Workload and Fatigue in a Verbally Cued Pictorial Memory Task,10.1177/0018720812442537
The Impact of Intonation and Valence on Objective and Subjective Attention Capture by Auditory Alarms,10.1177/0018720812438613
The Effect of SPAM Administration During a Dynamic Simulation,10.1177/0018720812439206
U.S. Truck Driver Anthropometric Study and Multivariate Anthropometric Models for Cab Designs,10.1177/0018720812442685
Acknowledgments,10.1177/0018720812466650
Preface to the Special Section: A Context for the Keynote Addresses at the 18th IEA Triennial Congress,10.1177/0018720812466409
The Complex Spine: The Multidimensional System of Causal Pathways for Low-Back Disorders,10.1177/0018720812452129
Practical Ways to Facilitate Ergonomics Improvements in Occupational Health Practice,10.1177/0018720812456204
Ergonomics in Mining: The Chilean Experience,10.1177/0018720812456701
Inculcating the Ergonomic Culture in Developing Countries: National Healthy Schoolbag Initiative in Sri Lanka,10.1177/0018720812456870
Water and Coffee: A Systems Approach to Improving Coffee Harvesting Work in Nicaragua,10.1177/0018720812461272
With Eloquence and Humanity? Human Factors/Ergonomics in Sustainable Human Development,10.1177/0018720812468483
Effects of Working Full-Time and Studying in the Evening Hours Among Young Apprentices and Trainees,10.1177/0018720812463146
Using Virtual Reality to Assess User Experience,10.1177/0018720812465006
A Review of Human Factors Challenges of Complex Adaptive Systems: Discovering and Understanding Chaos in Human Performance,10.1177/0018720812467459
Nonexplicit Change Detection in Complex Dynamic Settings: What Eye Movements Reveal,10.1177/0018720812443066
Toward a Characterization of Adaptive Systems: A Framework for Researchers and System Designers,10.1177/0018720812443983
Using Cognitive Task Analysis to Identify Critical Decisions in the Laparoscopic Environment,10.1177/0018720812448393
Target Finding With a Spatially Aware Handheld Chart Display,10.1177/0018720812444788
Estimating 3-D L5/S1 Moments During Manual Lifting Using a Video Coding System: Validity and Interrater Reliability,10.1177/0018720812441945
The Effect of Chair Designs on Sitting Pressure Distribution and Tissue Perfusion,10.1177/0018720812457681
Individual Differences and Their Impact on the Safety and the Efficiency of Human-Wheelchair Systems,10.1177/0018720812443826
Ergonomics Principles Associated With Laparoscopic Surgeon Injury/Illness,10.1177/0018720812451046
Using Multisensory Cues to Facilitate Air Traffic Management,10.1177/0018720812446623
How Dangerous Is Looking Away From the Road? Algorithms Predict Crash Risk From Glance Patterns in Naturalistic Driving,10.1177/0018720812446965
A Review of Near-Collision Driver Behavior Models,10.1177/0018720812448474
Vol53_2011
Potential Benefits and Costs of Concurrent Task Engagement to Maintain Vigilance: A Driving Simulator Investigation,10.1177/0018720810391215
Mind Wandering Behind the Wheel: Performance and Oculomotor Correlates,10.1177/0018720810391530
Positioning Graphical Objects on Computer Screens: A Three-Phase Model,10.1177/0018720810397353
An In Situ Study of the Habits of Users That Affect Office Chair Design and Testing,10.1177/0018720810396506
The Effect of Concurrent Bandwidth Feedback on Learning the Lane-Keeping Task in a Driving Simulator,10.1177/0018720810393241
Looming Auditory Collision Warnings for Driving,10.1177/0018720810397833
The Effect of Prior Task Loading on Mental Workload: An Example of Hysteresis in Driving,10.1177/0018720810393505
Preparatory Processes and Compensatory Effort in Older and Younger Participants in a Driving-Like Dual Task,10.1177/0018720811402068
Maximizing Players’ Anticipation by Applying the Proximity-Compatibility Principle to the Design of Video Games,10.1177/0018720811400600
Vibrotactile “On-Thigh” Alerting System in the Cockpit,10.1177/0018720811403139
The Effects of Arousing Negative and Neutral Picture Stimuli on Target Detection in a Vigilance Task,10.1177/0018720811401385
Modeling the Control of Attention in Visual Workspaces,10.1177/0018720811404026
Viewpoint Tethering for Remotely Operated Vehicles: Effects on Complex Terrain Navigation and Spatial Awareness,10.1177/0018720811399757
Influence of Task Combination on EEG Spectrum Modulation for Driver Workload Estimation,10.1177/0018720811400601
Where’s the Emotion? How Sport Psychology Can Inform Research on Emotion in Human Factors,10.1177/0018720811403731
Stress Training Improves Performance During a Stressful Flight,10.1177/0018720811405317
Trustworthiness and IT Suspicion: An Evaluation of the Nomological Network,10.1177/0018720811406726
Effect of Descriptive Information and Experience on Automation Reliance,10.1177/0018720811406725
Fostering Creativity in Product and Service Development: Validation in the Domain of Information Technology,10.1177/0018720811409219
Effects of Spectral Manipulation on Nonindividualized Head-Related Transfer Functions (HRTFs),10.1177/0018720811406883
Fashion Versus Perception: The Impact of Surface Lightness on the Perceived Dimensions of Interior Space,10.1177/0018720811407331
Visual Search Asymmetries in Heavy Clutter: Implications for Display Design,10.1177/0018720811410241
Characteristics of Head-Mounted Displays and Their Effects on Simulator Sickness,10.1177/0018720811405196
The Evaluation of Traditional and Early Driver Training With Simulated Accident Scenarios,10.1177/0018720811413765
Beyond Identity: Incorporating System Reliability Information Into an Automated Combat Identification System,10.1177/0018720811413767
Affective Processes in Human–Automation Interactions,10.1177/0018720811411912
The Validity and Interrater Reliability of Video-Based Posture Observation During Asymmetric Lifting Tasks,10.1177/0018720811410976
Compatibility Relationships With Simple Lever Tools,10.1177/0018720811408599
Modeling Training Effects Using a Human Performance Taxonomy,10.1177/0018720811413766
Evaluation of Eye Metrics as a Detector of Fatigue,10.1177/0018720811411297
Validating an Efficient Method to Quantify Motion Sickness,10.1177/0018720811403736
"Predictors of Computer Use in Community-Dwelling, Ethnically Diverse Older Adults",10.1177/0018720811420840
Mitigation of Conflicts with Automation: Use of Cognitive Countermeasures,10.1177/0018720811418635
The Effect of Transverse Shear Force on the Required Coefficient of Friction for Level Walking,10.1177/0018720811414885
Biomechanical Effects of Mobile Computer Location in a Vehicle Cab,10.1177/0018720811418111
Physical Fidelity Versus Cognitive Fidelity Training in Procedural Skills Acquisition,10.1177/0018720811412777
Modeling Eye Gaze Patterns in Clinician–Patient Interaction With Lag Sequential Analysis,10.1177/0018720811405986
A Meta-Analysis of Factors Affecting Trust in Human-Robot Interaction,10.1177/0018720811417254
Shining New Light on the Hawthorne Illumination Experiments,10.1177/0018720811417968
Phased Training for High-Reliability Occupations: Live-Fire Exercises for Civilian Firefighters,10.1177/0018720811418224
Physical and Cognitive Effects of Virtual Reality Integrated Training,10.1177/0018720811413389
Acknowledgments,10.1177/0018720811427380
"Automation in Surgery: The Impact of Navigated-Control Assistance on Performance, Workload, Situation Awareness, and Acquisition of Surgical Skills",10.1177/0018720811426141
Continuously Informing Vibrotactile Displays in Support of Attention Management and Multitasking in Anesthesiology,10.1177/0018720811425043
Development and Validation of a Virtual Reality Simulator: Human Factors Input to Interventional Radiology Training,10.1177/0018720811425042
Improving Medication Management Through the Redesign of the Hospital Code Cart Medication Drawer,10.1177/0018720811426427
Promoting Colorectal Cancer Screening in Public Health Outreach Campaigns,10.1177/0018720811427134
Using the Landmark–Route–Survey Framework to Evaluate Spatial Knowledge Obtained From Synthetic Vision Systems,10.1177/0018720811421171
Using Spatial Context to Support Prospective Memory in Simulated Air Traffic Control,10.1177/0018720811421783
Understanding the Effect of Workload on Automation Use for Younger and Older Adults,10.1177/0018720811421909
A Contribution to Situation Awareness Analysis: Understanding How Mismatched Expectations Affect Road Safety,10.1177/0018720811420841
Impact of Two Adjustable-Autonomy Models on the Scalability of Single-Human/Multiple-Robot Teams for Exploration Missions,10.1177/0018720811420427
Human Performance Consequences of Automated Decision Aids in States of Sleep Loss,10.1177/0018720811418222
Effect of Lead Use on Back and Shoulder Postural Muscle Activity in Healthy Young Adults,10.1177/0018720811419155
Grip Surface Affects Maximum Pinch Force,10.1177/0018720811420256
"Procedural Instructions, Principles, and Examples: How to Structure Instructions for Procedural Tasks to Enhance Performance, Learning, and Transfer",10.1177/0018720811419154
70 km/h Speed Limits on Former 90 km/h Roads: Effects of Sign Repetition and Distraction on Speed,10.1177/0018720811419848
"Index to Human Factors — Volume 53, 2011",10.1177/0018720811427381
Vol52_2010
Effect of Practice on Stepping Movements Onto Laterally Compliant Raised Structures: Age Differences in Healthy Males,10.1177/0018720810368541
The Role of Human-Automation Consensus in Multiple Unmanned Vehicle Scheduling,10.1177/0018720810368674
Using Monochromatic Design Views to Avoid a Premature Fixation on Design Solutions,10.1177/0018720810368540
"Visual Search Performance With 3-D Auditory Cues: Effects of Motion, Target Location, and Practice",10.1177/0018720810368806
Auditory Displays as Occasion Setters,10.1177/0018720810366861
Assessment of Fitts’ Law for Quantifying Combined Rotational and Translational Movements,10.1177/0018720810366560
Multisensory Integration With a Head-Mounted Display: Background Visual Motion and Sound Motion,10.1177/0018720810367790
Multisensory Integration With a Head-Mounted Display: Role of Mental and Manual Load,10.1177/0018720810367914
The Effect of Content Desirability on Subjective Video Quality Ratings,10.1177/0018720810366020
Assessment of Structural Knowledge as a Training Outcome in Process Control Environments,10.1177/0018720810367646
"Preface to the Special Issue on Collaboration, Coordination, and Adaptation in Complex Sociotechnical Settings",10.1177/0018720810372386
Care Coordination in Intensive Care Units: Communicating Across Information Spaces,10.1177/0018720810369149
Nonlinear Dynamics of Team Performance and Adaptability in Emergency Response,10.1177/0018720809359003
The Breakdown of Coordinated Decision Making in Distributed Systems,10.1177/0018720810372104
Exploring Asynchronous Brainstorming in Large Groups: A Field Comparison of Serial and Parallel Subgroups,10.1177/0018720809354748
Toward an Understanding of Macrocognition in Teams: Predicting Processes in Complex Collaborative Contexts,10.1177/0018720810369807
Choosing Autonomy Modes for Multirobot Search,10.1177/0018720810366859
An Empirical Analysis of Team Coordination Behaviors and Action Planning With Application to Human–Robot Teaming,10.1177/0018720809350882
Can Cultural Differences Lead to Accidents? Team Cultural Differences and Sociotechnical System Operations,10.1177/0018720810362238
Temporal Patterns of Mental Model Convergence: Implications for Distributed Teams Interacting in Electronic Collaboration Spaces,10.1177/0018720810370458
Managing Nonroutine Events in Anesthesia: The Role of Adaptive Coordination,10.1177/0018720809359178
Training Adaptive Teams,10.1177/0018720810371689
Crew Resource Management Training Within the Automotive Industry: Does It Work?,10.1177/0018720810366258
Collective Orientation and Team Performance: Development of an Individual Differences Measure,10.1177/0018720809359522
Perspectives: Teams Won’t Solve This Problem,10.1177/0018720810374736
Perspectives: Examining Communication as Macrocognition in STS,10.1177/0018720810371338
Perspectives: Group Cognition Factors in Sociotechnical Systems,10.1177/0018720810369491
The Science of Team Performance: Progress and the Need for More…,10.1177/0018720810374614
Erratum,10.1177/0018720810381467
Erratum,10.1177/0018720810381465
Motorcycle Conspicuity: Effects of Age and Daytime Running Lights,10.1177/0018720810374613
An Eye Movement Analysis of the Effect of Interruption Modality on Primary Task Resumption,10.1177/0018720810374195
Complacency and Bias in Human Use of Automation: An Attentional Integration,10.1177/0018720810376055
Transitioning to Future Air Traffic Management: Effects of Imperfect Automation on Controller Attention and Performance,10.1177/0018720810375692
"Hand and Finger Dexterity as a Function of Skin Temperature, EMG, and Ambient Condition",10.1177/0018720810376514
Reliability of Distal Upper Extremity Posture Matching Using Slow-Motion and Frame-by-Frame Video Methods,10.1177/0018720810370340
Ergonomic Factors Related to Drop-Off Detection With the Long Cane: Effects of Cane Tips and Techniques,10.1177/0018720810374196
Driver Acceptance of False Alarms to Simulated Encroachment,10.1177/0018720810372218
Bimodal Stimulus Presentation and Expanded Auditory Bandwidth Improve Older Adults’ Speech Perception,10.1177/0018720810380404
A Shovel With a Perforated Blade Reduces Energy Expenditure Required for Digging Wet Clay,10.1177/0018720810379850
Creativity in Ergonomic Design: A Supplemental Value-Adding Source for Product and Service Development,10.1177/0018720810376056
Map-Mediated Dialogues: Effects of Map Orientation Differences and Shared Reference Points on Map Location-Finding Speed and Accuracy,10.1177/0018720810377326
The Effects of Critical Thinking Instruction on Training Complex Decision Making,10.1177/0018720810377069
Effects of Working Memory Load and Repeated Scenario Exposure on Emergency Braking Performance,10.1177/0018720810381072
Joint Kinetics and Muscle Activity While Walking on Ballast,10.1177/0018720810381996
User-Preferred Position of Computer Displays: Effects of Display Size,10.1177/0018720810380405
An Investigation of the Prevalence of Replication Research in Human Factors,10.1177/0018720810384394
Demonstration-Based Training: A Review of Instructional Features,10.1177/0018720810381071
In Vivo Measurement of Humeral Elevation Angles and Exposure Using a Triaxial Accelerometer,10.1177/0018720810386951
Understanding Negative Impacts of Perceived Cognitive Load on Job Learning Effectiveness: A Social Capital Solution,10.1177/0018720810386606
Comparison of Anthropometry of U.S. Electric Utility Field-Workers With North American General Populations,10.1177/0018720810383012
The Role of Working Memory in Supporting Drivers’ Situation Awareness for Surrounding Traffic,10.1177/0018720810385427
Vol51_2009
Effects of Talker Sex and Voice Style of Verbal Cockpit Warnings on Performance,10.1177/0018720808333411
Selection in Air Traffic Control: Is Nonradar Training a Predictor of Radar Performance?,10.1177/0018720808329845
Analysis of Alternative Keyboards Using Learning Curves,10.1177/0018720808329844
Providing Training Enhances the Biomechanical Improvements of an Alternative Computer Mouse Design,10.1177/0018720808329843
Performance and Autonomic Responses During Motion Sickness,10.1177/0018720809332848
Decision Making During Preoperative Surgical Planning,10.1177/0018720809332847
Modulation-Based Digital Noise Reduction for Application to Hearing Protectors to Reduce Noise and Maintain Intelligibility,10.1177/0018720809333083
"A Model of Clutter for Complex, Multivariate Geospatial Displays",10.1177/0018720809333518
Driver Reaction Time to Tactile and Auditory Rear-End Collision Warnings While Talking on a Cell Phone,10.1177/0018720809333517
How Accurate Is Information Transmitted to Medical Professionals Joining a Medical Emergency? A Simulator Study,10.1177/0018720809336734
Using Informative Peripheral Visual and Tactile Cues to Support Task and Interruption Management,10.1177/0018720809336434
Skill Acquisition While Operating In-Vehicle Information Systems: Interface Design Determines the Level of Safety-Relevant Distractions,10.1177/0018720809336542
The Effects of Insertion Method and Force on Hand Clearance Envelopes for Rubber Hose Insertion Tasks,10.1177/0018720809336414
An Evidence Accumulation Model for Conflict Detection Performance in a Simulated Air Traffic Control Task,10.1177/0018720809335071
Do Familiar Teammates Request and Accept More Backup? Transactive Memory in Air Traffic Control,10.1177/0018720809335367
"Repeatability, Reproducibility, and Validity of a New Method for Characterizing Lumbar Support in Automotive Seating",10.1177/0018720809335673
Tactile Elevation Perception in Blind and Sighted Participants and Its Implications for Tactile Map Creation,10.1177/0018720809334918
"Simple Displays of Talker Location Improve Voice Identification Performance in Multitalker, Spatialized Audio Environments",10.1177/0018720809336435
Reference Frame Congruency in Search-and-Rescue Tasks,10.1177/0018720809334917
Using Computational Cognitive Modeling to Predict Dual-Task Performance With Sleep Deprivation,10.1177/0018720809334592
An Investigation of Driver Distraction Near the Tipping Point of Traffic Flow Stability,10.1177/0018720809337503
The Interaction of Cognitive Load and Attention-Directing Cues in Driving,10.1177/0018720809337814
Trust and Reliance on an Automated Combat Identification System,10.1177/0018720809338842
Interrater Reliability of Posture Observations,10.1177/0018720809340273
Comparisons of Musculoskeletal Complaints and Data Entry Between a Sitting and a Sit-Stand Workstation Paradigm,10.1177/0018720809338173
Cognitive Models of the Influence of Color Scale on Data Visualization Tasks,10.1177/0018720809338286
Uni- and Interdisciplinary Effects on Round and Handover Content in Intensive Care Units,10.1177/0018720809338188
Coordination and Continuity of Intensive Care Unit Patient Care,10.1177/0018720809340032
Individual Differences in Route-Learning Strategy and Associated Working Memory Resources,10.1177/0018720809338187
Can Headway Reduction in Fog Be Explained by Impaired Perception of Relative Motion?,10.1177/0018720809339621
Viewpoint Animation With a Dynamic Tether for Supporting Navigation in a Virtual Environment,10.1177/0018720809340031
Cardiac Autonomic Control During Simulated Driving With a Concurrent Verbal Working Memory Task,10.1177/0018720809337716
Can Metric Feedback Training Hinder Actions Involving Distance?,10.1177/0018720809340341
Socializing the Human Factors Analysis and Classification System: Incorporating Social Psychological Phenomena Into a Human Factors Error Classification System,10.1177/0018720809343588
False Alerts in Air Traffic Control Conflict Alerting System: Is There a “Cry Wolf” Effect?,10.1177/0018720809344720
Effects of In-Car Support on Mental Workload and Driving Performance of Older Drivers,10.1177/0018720809344977
Effects of Human—Machine Competition on Intent Errors in a Target Detection Task,10.1177/0018720809341746
Height of Industrial Hand Wheel Valves Affects Torque Exertion,10.1177/0018720809340780
Harness Sizing and Strap Length Configurations,10.1177/0018720809346320
Improving Extreme-Scale Problem Solving: Assessing Electronic Brainstorming Effectiveness in an Industrial Setting,10.1177/0018720809343587
Feedback Preferences and Impressions of Waiting,10.1177/0018720809345684
Using Peripersonal Warning Signals to Orient a Driver’s Gaze,10.1177/0018720809341735
Perception of Robot Passability With Direct Line of Sight and Teleoperation,10.1177/0018720809341959
Effects of a Computer-Based Training Module on Drivers’ Willingness to Engage in Distracting Activities,10.1177/0018720809340898
The Effects of Text Messaging on Young Drivers,10.1177/0018720809341575
Human Factors Measurement for Future Air Traffic Control Systems,10.1177/0018720809355278
Identifying Black Swans in NextGen: Predicting Human Performance in Off-Nominal Conditions,10.1177/0018720809349709
The Effect of Active Versus Passive Training Strategies on Improving Older Drivers’ Scanning in Intersections,10.1177/0018720809352654
Patterns of Functional Loss Among Older People: A Prospective Analysis,10.1177/0018720809353597
Psychophysiological Responses in Women During Cart Pushing on Different Frictional Walkways,10.1177/0018720809347315
The Potential for Actigraphy to Be Used as an Indicator of Sitting Discomfort,10.1177/0018720809352789
"Hand-Handhold Coupling: Effect of Handle Shape, Orientation, and Friction on Breakaway Strength",10.1177/0018720809355969
Auditory Decision Aiding in Supervisory Control of Multiple Unmanned Aerial Vehicles,10.1177/0018720809347106
"To Scroll or Not to Scroll: Scrolling, Working Memory Capacity, and Comprehending Complex Texts",10.1177/0018720809352788
Isolating the Effects of Vection and Optokinetic Nystagmus on Optokinetic Rotation-Induced Motion Sickness,10.1177/0018720809349708
The Challenge of Uncoupled Motion: Duration of Cognitive and Physiological Aftereffects,10.1177/0018720809353320
Text Messaging During Simulated Driving,10.1177/0018720809353319
Acknowledgments,10.1177/00187208090510060101
On Tracking the Course of Cerebral Oxygen Saturation and Pilot Performance During Gravity-Induced Loss of Consciousness,10.1177/0018720809359631
Can Relative Strength Between the Back and Knees Differentiate Lifting Strategy?,10.1177/0018720809360801
Glove Attributes and Their Contribution to Force Decrement and Increased Effort in Power Grip,10.1177/0018720809357560
Delays and User Performance in Human-Computer-Network Interaction Tasks,10.1177/0018720809359349
The Effects of Walking and Cycling Computer Workstations on Keyboard and Mouse Performance,10.1177/0018720810362079
Predicting Pilots’ Risk-Taking Behavior Through an Implicit Association Test,10.1177/0018720809357756
Self-Controlled Concurrent Feedback Facilitates the Learning of the Final Approach Phase in a Fixed-Base Flight Simulator,10.1177/0018720809357343
Vol50_2008
Articulating the Differences Between Safety and Resilience: The Decision-Making Process of Professional Sea-Fishing Skippers,10.1518/001872008X250683
"Cross-Modal Links Among Vision, Audition, and Touch in Complex Environments",10.1518/001872008X250566
"Effect of Scaffold End Frame Carrying Strategies on Worker Stepping Response, Postural Stability, and Perceived Task Difficulty",10.1518/001872008X250548
Inward Torque and High-Friction Handles Can Reduce Required Muscle Efforts for Torque Generation,10.1518/001872008X250610
Children's Posture and Muscle Activity at Different Computer Display Heights and During Paper Information Technology Use,10.1518/001872008X250575
Smooth Rotation of 2-D and 3-D Representations of Terrain: An Investigation Into the Utility of Visual Momentum,10.1518/001872008X250629
A Comparison of Broad Versus Deep Auditory Menu Structures,10.1518/001872008X250665
Tactile Displays: Guidance for Their Design and Application,10.1518/001872008X250638
Everyday Expertise: Cognitive Demands in Diabetes Self-Management,10.1518/001872008X250601
Determinants of Conflict Detection: A Model of Risk Judgments in Air Traffic Control,10.1518/001872008X250584
Detection of Emergency Vehicles: Driver Responses to Advance Warning in a Driving Simulator,10.1518/001872008X250557
The Effect of Stimulus Modality on Signal Detection: Implications for Assessing the Safety of In-Vehicle Technology,10.1518/001872008X250656
Enhanced Postural Stability Following Driver Training Is Associated With Positive Effects in Vehicle Kinematics During Cornering,10.1518/001872008X250593
The Relation Between Driving Experience and Recognition of Road Signs Relative to Their Locations,10.1518/001872008X288330
Investigating Pilot Performance Using Mixed-Modality Simulated Data Link,10.1518/001872008X250737
Not All Trust Is Created Equal: Dispositional and History-Based Trust in Human-Automation Interactions,10.1518/001872008X288574
"Effects of Age, Gender, and Target Location on Seated Reach Capacity and Posture",10.1518/001872008X250719
The Effect of Handle Friction and Inward or Outward Torque on Maximum Axial Push Force,10.1518/001872008X250692
Electromyographic Evaluation of a Bed Assistive Device for Abdominal Surgery Patients in Postoperative Care,10.1518/001872008X250764
The Effect of Head-Related Transfer Function Measurement Methodology on Localization Performance in Spatial Audio Interfaces,10.1518/001872008X250700
"A Comparison of Tactile, Visual, and Auditory Warnings for Rear-End Collision Prevention in Simulated Driving",10.1518/001872008X250674
Differences in Day and Night Shift Clinical Performance in Anesthesiology,10.1518/001872008X288303
Perceptual Distortions Produce Multidimensional Stress Profiles in Novice Users of an Endoscopic Surgery Simulator,10.1518/001872008X288312
Effects of Brief Training on Use of Automated External Defibrillators by People Without Medical Expertise,10.1518/001872008X250746
The Impact of Night Vision Goggles on Way-Finding Performance and the Acquisition of Spatial Knowledge,10.1518/001872008X288295
Motion Sickness and Postural Sway in Console Video Games,10.1518/001872008X250755
Postural Instability and Motion Sickness in a Virtual Moving Room,10.1518/001872008X250728
Preface to the Special 50th Anniversary Issue of Human Factors,10.1518/001872008X312242
At the Turn of the 21st Century: Reflections on Our Science,10.1518/001872008X288402
Human Factors in the 1990s: Sealing Transition Cracks,10.1518/001872008X288367
Personal Reflections From the Fifth Editor of Human Factors,10.1518/001872008X250782
A Flight by Periscope and Where It Landed,10.1518/001872008X288484
Human Factors in Industrial Systems: 40 Years On,10.1518/001872008X312189
Myths and Realities of Electronics Maintenance,10.1518/001872008X288358
Looks Are (Almost) Everything: Where Drivers Look to Get Information,10.1518/001872008X250647
The Split Keyboard: An Ergonomics Success Story,10.1518/001872008X312215
A Critical Review of a Pivotal Scientific Contribution: Liles and Associates 24 Years Later,10.1518/001872008X288510
Situation Awareness: Review of Mica Endsley's 1995 Articles on Situation Awareness Theory and Measurement,10.1518/001872008X288420
"Review of a Pivotal Human Factors Article: “Humans and Automation: Use, Misuse, Disuse, Abuse”",10.1518/001872008X288547
"The Good, the Bad, and the Future: On the Archaeology of Ergonomics",10.1518/001872008X288439
"Risk, Human Error, and System Resilience: Fundamental Ideas",10.1518/001872008X250773
"The Role of Expertise Research and Human Factors in Capturing, Explaining, and Producing Superior Performance",10.1518/001872008X312206
Vigilance Requires Hard Mental Work and Is Stressful,10.1518/001872008X312152
Situation Awareness: Understanding Dynamic Environments,10.1518/001872008X288448
Multiple Resources and Mental Workload,10.1518/001872008X288394
Naturalistic Decision Making,10.1518/001872008X288385
Macroergonomics: Work System Analysis and Design,10.1518/001872008X288501
"Putting the Brain to Work: Neuroergonomics Past, Present, and Future",10.1518/001872008X288349
Uncovering the Requirements of Cognitive Work,10.1518/001872008X288556
Human Factors Contributions to Knowledge Elicitation,10.1518/001872008X288475
More Than 50 Years of History and Accomplishments in Human Performance Model Development,10.1518/001872008X288493
Cognitive Architectures: Choreographing the Dance of Mental Operations With the Task Environment,10.1518/001872008X312224
"Investigating Mode Errors on Automated Flight Decks: Illustrating the Problem-Driven, Cumulative, and Interdisciplinary Nature of Human Factors Research",10.1518/001872008X312233
Humans: Still Vital After All These Years of Automation,10.1518/001872008X312198
Fifty Years of Driving Safety Research,10.1518/001872008X288376
On the Symbiotic Relationship Between Warnings Research and Forensics,10.1518/001872008X288538
Human Factors and Education: Evolution and Contributions,10.1518/001872008X288466
"On Teams, Teamwork, and Team Performance: Discoveries and Developments",10.1518/001872008X288457
Aging and Human Performance,10.1518/001872008X312161
Better Design of Menu Selection Systems Through Cognitive Psychology and Human Factors,10.1518/001872008X288411
Discoveries and Developments in Human-Computer Interaction,10.1518/001872008X288529
Testing a Multidimensional Nonveridical Aircraft Collision Avoidance System,10.1518/001872008X288600
Display Dimensionality and Conflict Geometry Effects on Maneuver Preferences for Resolving In-Flight Conflicts,10.1518/001872008X312288
Environmental Support: An Integrative Framework,10.1518/001872008X312251
Designing an Information Search Interface for Younger and Older Adults,10.1518/001872008X312314
A Comparison of Four Office Chairs Using Biomechanical Measures,10.1518/001872008X288321
Feedback Design for the Control of a Dynamic Multitasking System: Dissociating Outcome Feedback From Control Feedback,10.1518/001872008X288583
Evaluation of Pictorial Assembly Instructions for Young Children,10.1518/001872008X288592
Evaluation of Ecological Interface Design for Nuclear Process Control: Situation Awareness Effects,10.1518/001872008X312305
Assessing Design Features of Virtual Keyboards for Text Entry,10.1518/001872008X312279
Visual Misperception in Aviation: Glide Path Performance in a Black Hole Environment,10.1518/001872008X288619
Effect of Task and Eccentricity of the Target on Detection Thresholds in Mesopic Vision: Implications for Road Lighting,10.1518/001872008X312260
Implicit Perceptions of Risk and Anxiety and Pilot Involvement in Hazardous Events,10.1518/001872008X312350.
"Investigation of Grip Force, Normal Force, Contact Area, Hand Size, and Handle Size for Cylindrical Handles",10.1518/001872008X354192
Human Factors of the Confirmation Bias in Intelligence Analysis: Decision Support From Graphical Evidence Landscapes,10.1518/001872008X354183
Linking Task Analysis to Information Relevance,10.1518/001872008X312369
Does Content Affect Whether Users Remember that Web Pages were Hyperlinked?,10.1518/001872008X354147
Assessing the Effectiveness of Interactive Media in Improving Drowsy Driver Safety,10.1518/001872008X312341
Blending Speech Output and Visual Text in the Multimodal Interface,10.1518/001872008X354165
Multisensory Integration with a Head-Mounted Display: Sound Delivery and Self-Motion,10.1518/001872008X312323
Accessibility of Radiology Equipment for Patients with Mobility Disabilities,10.1518/001872008X354174
"Critical Roles for Distance, Task, and Motion in Space Perception: Initial Conceptual Framework and Practical Implications",10.1518/001872008X312297
On the Portability of Computer-Generated Presentations: The Effect of Text-Background Color Combinations on Text Legibility,10.1518/001872008X354156
Effects of Memory Rehearsal on Driver Performance: Experiment and Theoretical Account,10.1518/001872008X354200
Warning Reliability and Driver Performance in Naturalistic Driving,10.1518/001872008X312332
Age-Related Differences in Reliance Behavior Attributable to Costs Within a Human-Decision Aid System,10.1518/001872008X375018
Expertise Differences in Attentional Strategies Related to Pilot Decision Making,10.1518/001872008X374974
Perceptual-Motor Performance and Associated Kinematics in Space,10.1518/001872008X374965
Effects of Simulator Practice and Real-World Experience on Cell-Phone—Related Driver Distraction,10.1518/001872008X374983
Does Team Training Improve Team Performance? A Meta-Analysis,10.1518/001872008X375009
Vol49_2007
Developing Operator Capacity Estimates for Supervisory Control of Autonomous Vehicles,10.1518/001872007779598109
Factors Affecting Task Management in Aviation,10.1518/001872007779598118
Age Differences in Identifying Words in Synthetic Speech,10.1518/001872007779598055
Predicting Dual-Task Performance With the Multiple Resources Questionnaire (MRQ),10.1518/001872007779598073
"Methodological and Theoretical Concerns in Multitask Performance: A Critique of Boles, Bursk, Phillips, and Perdelwitz",10.1518/001872007779598046
A Reply to the Methodological and Theoretical Concerns of Vidulich and Tsang,10.1518/001872007779598136
How Many Resources and How to Identify Them? Commentary on Boles et al. and Vidulich and Tsang,10.1518/001872007779598019
Designing for Flexible Interaction Between Humans and Automation: Delegation Interfaces for Supervisory Control,10.1518/001872007779598037
Effects of Imperfect Automation on Decision Making in a Simulated Command and Control Task,10.1518/001872007779598082
Guidelines for Wrist Posture Based on Carpal Tunnel Pressure Thresholds,10.1518/001872007779598127
Active Trunk Stiffness During Voluntary Isometric Flexion and Extension Exertions,10.1518/001872007779597993
Glove and Gender Effects on Muscular Fatigue Evaluated by Endurance and Maximal Voluntary Contraction Measures,10.1518/001872007779598091
Perception-Action Icons: An Interface Design Strategy for Intermediate Domains,10.1518/001872007779598064
Seeing Size and Feeling Weight: The Size-Weight Illusion in Natural and Virtual Reality,10.1518/001872007779598028
"Alerts for In-Vehicle Information Systems: Annoyance, Urgency, and Appropriateness",10.1518/001872007779598145
Adaptability of Training in Simulated Process Control: Knowledge- Versus Rule-Based Guidance Under Task Changes and Environmental Stress,10.1518/001872007779598000
Preface to the Special Section on Classifying and Understanding Human Error,10.1518/001872007X312414
Doctors Are More Dangerous Than Gun Owners: A Rejoinder to Error Counting,10.1518/001872007X312423
