pName,doi
Introduction to the special issue on the science behind embodied AI : The robots of the AAAI competition and exhibition,10.1007/s10514-007-9025-z
Scarecrow: If I only had AI,10.1007/s10514-006-9017-4
Rescuing interfaces: A multi-year study of human-robot interaction at the AAAI Robot Rescue Competition,10.1007/s10514-006-9016-5
Building robot systems to interact with people in real environments,10.1007/s10514-006-9020-9
Spartacus attending the 2005 AAAI conference,10.1007/s10514-006-9014-7
Socially Distributed Perception: GRACE plays social tag at AAAI 2005,10.1007/s10514-006-9015-6
Using a hand-drawn sketch to control a team of robots,10.1007/s10514-007-9023-1
First steps toward natural human-like HRI,10.1007/s10514-006-9018-3
Dual-coding representations for robot vision programming in Tekkotsu,10.1007/s10514-007-9024-0
Vol21_2006
How a mobile robot selects landmarks to make a decision based on an information criterion,10.1007/s10514-005-5557-2
Information based indoor environment robotic exploration and modeling using 2-D images and graphs,10.1007/s10514-005-6066-z
Robot-assisted wayfinding for the visually impaired in structured indoor environments,10.1007/s10514-006-7223-8
Mobile robot interception using human navigational principles: Comparison of active versus passive tracking algorithms,10.1007/s10514-006-8487-8
Visual wheel sinkage measurement for planetary rover mobility characterization,10.1007/s10514-006-7230-9
A purely reactive navigation scheme for dynamic environments using Case-Based Reasoning,10.1007/s10514-006-7231-8
High accuracy path tracking for vehicles in presence of sliding: Application to farm vehicle automatic guidance for agricultural tasks,10.1007/s10514-006-7806-4
Treemap: An O(log n) algorithm for indoor simultaneous localization and mapping,10.1007/s10514-006-9043-2
Detection of doors using a genetic visual fuzzy system for mobile robots,10.1007/s10514-006-7847-8
Relative localization using path odometry information,10.1007/s10514-006-6474-8
Development of a biomimetic miniature robotic crawler,10.1007/s10514-006-7846-9
Design of the ATRON lattice-based self-reconfigurable robot,10.1007/s10514-006-8546-1
Energetically autonomous robots: Food for thought,10.1007/s10514-006-6574-5
Equilibrium analysis of multi-limbs walking and climbing robots,10.1007/s10514-006-7275-9
Safety measures for terrain classification and safest site selection,10.1007/s10514-006-9716-x
A kinematically compatible framework for cooperative payload transport by nonholonomic mobile manipulators,10.1007/s10514-005-9717-9
Flying over the reality gap: From simulated to real indoor airships,10.1007/s10514-006-9718-8
Area measurement of large closed regions with a mobile robot,10.1007/s10514-006-9719-7
Vol20_2006
Stair Climber Smart Mobile Robot (MSRox),10.1007/s10514-006-5364-4
Analysis of Creeping Locomotion of a Snake-like Robot on a Slope,10.1007/s10514-006-5204-6
A Discussion of Simultaneous Localization and Mapping,10.1007/s10514-006-5735-x
Abstracting Vehicle Shape and Kinematic Constraints from Obstacle Avoidance Methods,10.1007/s10514-006-5363-5
APES: Attentively Perceiving Robot,10.1007/s10514-006-5538-0
Self-sustaining robotic systems,10.1007/s10514-006-7535-8
Game theory basis for control of long-lived lunar/planetary surface robots,10.1007/s10514-006-5940-7
A control-design-based solution to robotic ecology: Autonomy of achieving cooperative behavior from a high-level astronaut command,10.1007/s10514-006-5942-5
Sustainable cooperative robotic technologies for human and robotic outpost infrastructure construction and maintenance,10.1007/s10514-006-5943-4
Issues in the scaling of multi-robot systems for general problem solving,10.1007/s10514-006-5939-0
Sustainable polymorphic colonial robotics and large scale off-world construction,10.1007/s10514-006-5936-3
Innately adaptive robotics through embodied evolution,10.1007/s10514-006-5941-6
Multimode locomotion via SuperBot reconfigurable robots,10.1007/s10514-006-6475-7
Mobile robot olfaction,10.1007/s10514-006-7536-7
A biomimetic robot for tracking specific odors in turbulent plumes,10.1007/s10514-006-7157-1
An artificial moth: Chemical source localization using a robot based neuronal model of moth optomotor anemotactic search,10.1007/s10514-006-7101-4
Using naïve physics for odor localization in a cluttered indoor environment,10.1007/s10514-006-7102-3
Mobile robot navigation using vision and olfaction to search for a gas/odor source,10.1007/s10514-006-7100-5
"Smell, think and act: A cognitive robot discriminating odours",10.1007/s10514-006-7098-8
Olfactory coordinated area coverage,10.1007/s10514-006-7099-7
A systematic approach to the problem of odour source localisation,10.1007/s10514-006-7414-3
Particle swarm-based olfactory guided search,10.1007/s10514-006-7567-0
