year,pname,doi
2021,Role-Play as Responsible Robotics: The Virtual Witness Testimony Role-Play Interview for Investigating Hazardous Human-Robot Interactions,10.3389/frobt.2021.644336
2021,Multi-Level Evolution for Robotic Design,10.3389/frobt.2021.684304
2021,Embodiment in 18th Century Depictions of Human-Machine Co-Creativity,10.3389/frobt.2021.662036
2021,An Integrated Kinematic Modeling and Experimental Approach for an Active Endoscope,10.3389/frobt.2021.667205
2021,Brainstorming With a Social Robot Facilitator: Better Than Human Facilitation Due to Reduced Evaluation Apprehension?,10.3389/frobt.2021.657291
2021,Telerobotic Operation of Intensive Care Unit Ventilators,10.3389/frobt.2021.612964
2021,Invariant Set Distributed Explicit Reference Governors for Provably Safe On-Board Control of Nano-Quadrotor Swarms,10.3389/frobt.2021.663809
2021,Fruit Detection and Pose Estimation for Grape ClusterHarvesting Robot Using Binocular Imagery Based on Deep Neural Networks,10.3389/frobt.2021.626989
2021,Assistive Navigation Using Deep Reinforcement Learning Guiding Robot With UWB/Voice Beacons and Semantic Feedbacks for Blind and Visually Impaired People,10.3389/frobt.2021.654132
2021,Robotic Home-Based Rehabilitation Systems Design: From a Literature Review to a Conceptual Framework for Community-Based Remote Therapy During COVID-19 Pandemic,10.3389/frobt.2021.612331
2021,A Mirror-Based Active Vision System for Underwater Robots: From the Design to Active Object Tracking Application,10.3389/frobt.2021.542717
2021,A Holistic Approach to Human-Supervised Humanoid Robot Operations in Extreme Environments,10.3389/frobt.2021.550644
2021,I Am Looking for Your Mind: Pupil Dilation Predicts Individual Differences in Sensitivity to Hints of Human-Likeness in Robot Behavior,10.3389/frobt.2021.653537
2021,A Pediatric Knee Exoskeleton With Real-Time Adaptive Control for Overground Walking in Ambulatory Individuals With Cerebral Palsy,10.3389/frobt.2021.702137
2021,A Minimal Design of a Human Infant Presence: A Case Study Toward Interactive Doll Therapy for Older Adults With Dementia,10.3389/frobt.2021.633378
2021,A Bayesian Deep Neural Network for Safe Visual Servoing in HumanRobot Interaction,10.3389/frobt.2021.687031
2021,Criticality-Driven Evolution of Adaptable Morphologies of Voxel-Based Soft-Robots,10.3389/frobt.2021.673156
2021,Detachable Robotic Grippers for Human-Robot Collaboration,10.3389/frobt.2021.644532
2021,On-Orbit Robotic Grasping of a Spent Rocket Stage: Grasp Stability Analysis and Experimental Results,10.3389/frobt.2021.652681
2021,Onshoring Through Automation; Perpetuating Inequality?,10.3389/frobt.2021.634297
2021,Hybrid Parallel Compliance Allows Robots to Operate With Sensorimotor Delays and Low Control Frequencies,10.3389/frobt.2021.645748
2021,Educational Robotics and Robot Creativity: An Interdisciplinary Dialogue,10.3389/frobt.2021.662030
2021,A Long-Term Engagement with a Social Robot for Autism Therapy,10.3389/frobt.2021.669972
2021,Robot Care Ethics Between Autonomy and Vulnerability: Coupling Principles and Practices in Autonomous Systems for Care,10.3389/frobt.2021.654298
2021,Towards a Blockchain-Based Multi-UAV Surveillance System,10.3389/frobt.2021.557692
2021,"Editorial: Generation Growbots: Materials, Mechanisms, and Biomimetic Design for Growing Robots",10.3389/frobt.2021.711942
2021,Constrained by Design: Influence of Genetic Encodings on Evolved Traits of Robots,10.3389/frobt.2021.672379
2021,Safety Assessment Review of a Dressing Assistance Robot,10.3389/frobt.2021.667316
2021,"Model-Augmented Haptic Telemanipulation: Concept, Retrospective Overview, and Current Use Cases",10.3389/frobt.2021.611251
2021,Integration of a Passive Exoskeleton and a Robotic Supernumerary Finger for Grasping Compensation in Chronic Stroke Patients: The SoftPro Wearable System,10.3389/frobt.2021.661354
2021,Design of an Inkjet-Printed Rotary Bellows Actuator and Simulation of its Time-Dependent Deformation Behavior,10.3389/frobt.2021.663158
2021,Embodied Computational Evolution: Feedback Between Development and Evolution in Simulated Biorobots,10.3389/frobt.2021.674823
2021,Fully Polymeric Domes as High-Stroke Biasing System for Soft Dielectric Elastomer Actuators,10.3389/frobt.2021.695918
2021,Maize Tassel Detection From UAV Imagery Using Deep Learning,10.3389/frobt.2021.600410
2021,A Computational Framework Towards the Tele-Rehabilitation of Balance Control Skills,10.3389/frobt.2021.648485
2021,Electrically Tunable Lenses: A Review,10.3389/frobt.2021.678046
2021,Lifelong Personalization via Gaussian Process Modeling for Long-Term HRI,10.3389/frobt.2021.683066
2021,An Immersive Investment Game to Study Human-Robot Trust,10.3389/frobt.2021.644529
2021,Expectations and Perceptions of Healthcare Professionals for Robot Deployment in Hospital Environments During the COVID-19 Pandemic,10.3389/frobt.2021.612746
2021,Corrigendum: [A Comparative Study of Adaptive Interlimb Coordination Mechanisms for Self-Organized Robot Locomotion],10.3389/frobt.2021.702167
2021,Technical Challenges for Smooth Interaction With Seniors With Dementia: Lessons From Humanitude,10.3389/frobt.2021.650906
2021,Intelligent Spacecraft Visual GNC Architecture With the State-Of-the-Art AI Components for On-Orbit Manipulation,10.3389/frobt.2021.639327
2021,Reinforcement Learning With Human Advice: A Survey,10.3389/frobt.2021.584075
2021,Improving Autonomous Robotic Navigation Using Imitation Learning,10.3389/frobt.2021.627730
2021,Omnidirectional Walking Pattern Generator Combining Virtual Constraints and Preview Control for Humanoid Robots,10.3389/frobt.2021.660004
2021,Do Shy Preschoolers Interact Differently When Learning Language With a Social Robot? An Analysis of Interactional Behavior and Word Learning,10.3389/frobt.2021.676123
2021,SIGVerse: A Cloud-Based VR Platform for Research on Multimodal Human-Robot Interaction,10.3389/frobt.2021.549360
2021,Editorial: Recent Trends in Morphological Computation,10.3389/frobt.2021.708206
2021,Multi-USV Adaptive Exploration Using Kernel Information and Residual Variance,10.3389/frobt.2021.572243
2021,Symptom-Based Identification of G-4 Chili Leaf Diseases Based on Rotation Invariant,10.3389/frobt.2021.650134
2021,From Warranty Voids to Uprising Advocacy: Human Action and the Perceived Moral Patiency of Social Robots,10.3389/frobt.2021.670503
2021,Body and Tail Coordination in the Bluespot Salamander (Ambystoma laterale) During Limb Regeneration,10.3389/frobt.2021.629713
2021,Mind the Eyes: Artificial Agents Eye Movements Modulate Attentional Engagement and Anthropomorphic Attribution,10.3389/frobt.2021.642796
2021,Moral Decision Making in Human-Agent Teams: Human Control and the Role of Explanations,10.3389/frobt.2021.640647
2021,Smiles as a Signal of Prosocial Behaviors Toward the Robot in the Therapeutic Setting for Children With Autism Spectrum Disorder,10.3389/frobt.2021.599755
2021,Adaptive and Energy-Efficient Optimal Control in CPGs Through Tegotae-Based Feedback,10.3389/frobt.2021.632804
2021,A Concise and Geometrically Exact Planar Beam Model for Arbitrarily Large Elastic Deformation Dynamics,10.3389/frobt.2020.609478
2021,A Deep Learning Method for Vision Based Force Prediction of a Soft Fin Ray Gripper Using Simulation Data,10.3389/frobt.2021.631371
2021,Autonomous Robotic Point-of-Care Ultrasound Imaging for Monitoring of COVID-19Induced Pulmonary Diseases,10.3389/frobt.2021.645756
2021,Modelling the Impact of Robotics on Infectious Spread Among Healthcare Workers,10.3389/frobt.2021.652685
2021,Upper Limb Home-Based Robotic Rehabilitation During COVID-19 Outbreak,10.3389/frobt.2021.612834
2021,Adaptive Cognitive Mechanisms to Maintain Calibrated Trust and Reliance in Automation,10.3389/frobt.2021.652776
2021,Attention Enhancement for Exoskeleton-Assisted Hand Rehabilitation Using Fingertip Haptic Stimulation,10.3389/frobt.2021.602091
2021,Editorial: Advances in Modeling and Control of Soft Robots,10.3389/frobt.2021.706514
2021,Robot-as-a-Service: From Cloud to Peering Technologies,10.3389/frobt.2021.560829
2021,Parental Acceptance of Childrens Storytelling Robots: A Projection of the Uncanny Valley of AI,10.3389/frobt.2021.579993
2021,Combining Task and Motion Planning: Challenges and Guidelines,10.3389/frobt.2021.637888
2021,A Benchmark Environment for Neuromorphic Stereo Vision,10.3389/frobt.2021.647634
2021,Radar-to-Lidar: Heterogeneous Place Recognition via Joint Learning,10.3389/frobt.2021.661199
2021,Broad Dataset and Methods for Counting and Localization of On-Ear Corn Kernels,10.3389/frobt.2021.627009
2021,Exploring Co-creative Drawing Workflows,10.3389/frobt.2021.577770
2021,Estimation of Vibration Characteristics of a Space Manipulator From Air Bearing Supported Test Data,10.3389/frobt.2021.641165
2021,Deep Learned Quantization-Based Codec for 3D Airborne LiDAR Point Cloud Images,10.3389/frobt.2021.606770
2021,Light-Driven CrystalPolymer Hybrid Actuators,10.3389/frobt.2021.684287
2021,A Systematic Review of Robotic Rehabilitation for Cognitive Training,10.3389/frobt.2021.605715
2021,"Activity, Plan, and Goal Recognition: A Review",10.3389/frobt.2021.643010
2021,Optimization of Phase-Change MaterialElastomer Composite and Integration in Kirigami-Inspired Voxel-Based Actuators,10.3389/frobt.2021.672934
2021,Framing Effects on Judgments of Social Robots (Im)Moral Behaviors,10.3389/frobt.2021.627233
2021,An Origami-Based Soft Robotic Actuator for Upper Gastrointestinal Endoscopic Applications,10.3389/frobt.2021.664720
2021,Body-Mounted Robotic System for MRI-Guided Shoulder Arthrography: Cadaver and Clinical Workflow Studies,10.3389/frobt.2021.667121
2021,Drivers of Automation and Consequences for Jobs in Engineering Services: An Agent-Based Modelling Approach,10.3389/frobt.2021.637125
2021,A COVID-19 Emergency Response for Remote Control of a Dialysis Machine with Mobile HRI,10.3389/frobt.2021.612855
2021,Design Optimization of a Pneumatic Soft Robotic Actuator Using Model-Based Optimization and Deep Reinforcement Learning,10.3389/frobt.2021.639102
2021,Cough Recognition Based on Mel-Spectrogram and Convolutional Neural Network,10.3389/frobt.2021.580080
2021,DeepFoG: An IMU-Based Detection of Freezing of Gait Episodes in Parkinsons Disease Patients via Deep Learning,10.3389/frobt.2021.537384
2021,Behavioral Biometric Data Analysis for Gender Classification Using Feature Fusion and Machine Learning,10.3389/frobt.2021.685966
2021,Handover Control for Human-Robot and Robot-Robot Collaboration,10.3389/frobt.2021.672995
2021,Editorial: ViTac: Integrating Vision and Touch for Multimodal and Cross-Modal Perception,10.3389/frobt.2021.697601
2021,Corrigendum: Deep Learning-Based Haptic Guidance for Surgical Skills Transfer,10.3389/frobt.2021.691570
2021,Neurorehabilitation From a Distance: Can Intelligent Technology Support Decentralized Access to Quality Therapy?,10.3389/frobt.2021.612415
2021,RoboEthics in COVID-19: A Case Study in Dentistry,10.3389/frobt.2021.612740
2021,HumanCo-Bot Interaction and Neuroergonomics: Co-Botic vs. Robotic Systems,10.3389/frobt.2021.659319
2021,Using First Principles for Deep Learning and Model-Based Control of Soft Robots,10.3389/frobt.2021.654398
2021,A Deeper Look at Autonomous Vehicle Ethics: An Integrative Ethical Decision-Making Framework to Explain Moral Pluralism,10.3389/frobt.2021.632394
2021,Autonomous Robots for Space: Trajectory Learning and Adaptation Using Imitation,10.3389/frobt.2021.638849
2021,Design and Modelling of a Continuum Robot for Distal Lung Sampling in Mechanically Ventilated Patients in Critical Care,10.3389/frobt.2021.611866
2021,Unified Approach to the Motion Design for a Snake Robot Negotiating Complicated Pipe Structures,10.3389/frobt.2021.629368
2021,Soft Adaptive Mechanical Metamaterials,10.3389/frobt.2021.673478
2021,Fault-Tolerant Six-DoF Pose Estimation for Tendon-Driven Continuum Mechanisms,10.3389/frobt.2021.619238
2021,Creative Action at a Distance: A Conceptual Framework for Embodied Performance With Robotic Actors,10.3389/frobt.2021.662182
2021,Editorial: Soft Robotics Based on Electroactive Polymers,10.3389/frobt.2021.676406
2021,Toughening Mechanism of Unidirectional Stretchable Composite,10.3389/frobt.2021.673307
2021,3D Facial Pain Expression for a Care Training Assistant Robot in an Elderly Care Education Environment,10.3389/frobt.2021.632015
2021,Off-Policy Evaluation of the Performance of a Robot Swarm: Importance Sampling to Assess Potential Modifications to the Finite-State Machine That Controls the Robots,10.3389/frobt.2021.625125
2021,Leveraging Human Perception in Robot Grasping and Manipulation Through Crowdsourcing and Gamification,10.3389/frobt.2021.652760
2021,Brainless Walking: Animal Gaits Emerge From an Actuator Characteristic,10.3389/frobt.2021.629679
2021,"Before, Between, and After: Enriching Robot Communication Surrounding Collaborative Creative Activities",10.3389/frobt.2021.662355
2021,"3D Printing Hydrogel-Based Soft and Biohybrid Actuators: A Mini-Review on Fabrication Techniques, Applications, and Challenges",10.3389/frobt.2021.673533
2021,MAP-Elites Enables Powerful Stepping Stones and Diversity for Modular Robotics,10.3389/frobt.2021.639173
2021,"A Muscle-First, Electromechanical Hybrid Gait Restoration System in People With Spinal Cord Injury",10.3389/frobt.2021.645588
2021,Do Privacy Concerns About Social Robots Affect Use Intentions? Evidence From an Experimental Vignette Study,10.3389/frobt.2021.627958
2021,Root Systems Research for Bioinspired Resilient Design: A Concept Framework for Foundation and Coastal Engineering,10.3389/frobt.2021.548444
2021,Signal-Based Self-Organization of a Chain of UAVs for Subterranean Exploration,10.3389/frobt.2021.614206
2021,Automation Inner Speech as an Anthropomorphic Feature Affecting Human Trust: Current Issues and Future Directions,10.3389/frobt.2021.620026
2021,Dynamic Turning of a Soft Quadruped Robot by Changing Phase Difference,10.3389/frobt.2021.629523
2021,Validating a Termite-Inspired Construction Coordination Mechanism Using an Autonomous Robot,10.3389/frobt.2021.645728
2021,Investigation of the Dynamic Breakdown of a Dielectric Elastomer Actuator Under Cyclic Voltage Excitation,10.3389/frobt.2021.672154
2021,Aerial Swarm Defense by StringNet Herding: Theory and Experiments,10.3389/frobt.2021.640446
2021,Anti-Sway and Positioning Adaptive Control of a Double-Pendulum Effect Crane System With Neural Network Compensation,10.3389/frobt.2021.639734
2021,Towards a Machine Vision-Based Yield Monitor for the Counting and Quality Mapping of Shallots,10.3389/frobt.2021.627067
2021,Motion Smoothness Metrics for Cannulation Skill Assessment: What Factors Matter?,10.3389/frobt.2021.625003
2021,Editorial: Advanced Control Methods in Marine Robotics Applications,10.3389/frobt.2021.654581
2021,Fatigue DamageResistant Physical Hydrogel Adhesion,10.3389/frobt.2021.666343
2021,From Multi-Modal Property Dataset to Robot-Centric Conceptual Knowledge About Household Objects,10.3389/frobt.2021.476084
2021,"Robotics and AI for Teleoperation, Tele-Assessment, and Tele-Training for Surgery in the Era of COVID-19: Existing Challenges, and Future Vision",10.3389/frobt.2021.610677
2021,3D Scanning of the Forearm for Orthosis and HMI Applications,10.3389/frobt.2021.576783
2021,"Perspective: Wearable Internet of Medical Things for Remote Tracking of Symptoms, Prediction of Health Anomalies, Implementation of Preventative Measures, and Control of Virus Spread During the Era of COVID-19",10.3389/frobt.2021.610653
2021,The Development of Overtrust: An Empirical Simulation and Psychological Analysis in the Context of HumanRobot Interaction,10.3389/frobt.2021.554578
2021,Characterizing Continuous Manipulation Families for Dexterous Soft Robot Hands,10.3389/frobt.2021.645290
2021,Embodiment and Its Influence on Informational Costs of Decision DensityAtomic Actions vs. Scripted Sequences,10.3389/frobt.2021.535158
2021,Copresence With Virtual Humans in Mixed Reality: The Impact of Contextual Responsiveness on Social Perceptions,10.3389/frobt.2021.634520
2021,AQuRo: A Cat-like Adaptive Quadruped Robot With Novel Bio-Inspired Capabilities,10.3389/frobt.2021.562524
2021,"Review: How Can Intelligent Robots and Smart Mechatronic Modules Facilitate Remote Assessment, Assistance, and Rehabilitation for Isolated Adults With Neuro-Musculoskeletal Conditions?",10.3389/frobt.2021.610529
2021,A Flexible Transoral Robot Towards COVID-19 Swab Sampling,10.3389/frobt.2021.612167
2021,Cognitive Intervention Through Photo-Integrated Conversation Moderated by Robots (PICMOR) Program: A Randomized Controlled Trial,10.3389/frobt.2021.633076
2021,Travelling Santa Problem: Optimization of a Million-Households Tour Within One Hour,10.3389/frobt.2021.652417
2021,Editorial: Language and Robotics,10.3389/frobt.2021.674832
2021,A Comparative Study of Adaptive Interlimb Coordination Mechanisms for Self-Organized Robot Locomotion,10.3389/frobt.2021.638684
2021,"Can Robots Earn Our Trust the Same Way Humans Do? A Systematic Exploration of Competence, Warmth, and Anthropomorphism as Determinants of Trust Development in HRI",10.3389/frobt.2021.640444
2021,Speech Interaction to Control a Hands-Free Delivery Robot for High-Risk Health Care Scenarios,10.3389/frobt.2021.612750
2021,FaceGuard: A Wearable System To Avoid Face Touching,10.3389/frobt.2021.612392
2021,I Can See It in Your Eyes: Gaze as an Implicit Cue of Uncanniness and Task Performance in Repeated Interactions With Robots,10.3389/frobt.2021.645956
2021,OUTPUT: Choreographed and Reconfigured Human and Industrial Robot Bodies Across Artistic Modalities,10.3389/frobt.2020.576790
2021,Improved Continuum Joint Configuration Estimation Using a Linear Combination of Length Measurements and Optimization of Sensor Placement,10.3389/frobt.2021.637301
2021,Development and Grasp Stability Estimation of Sensorized Soft Robotic Hand,10.3389/frobt.2021.619390
2021,Descending and Ascending Signals That Maintain Rhythmic Walking Pattern in Crickets,10.3389/frobt.2021.625094
2021,A Scooping-Binding Robotic Gripper for Handling Various Food Products,10.3389/frobt.2021.640805
2021,Editorial: Complexity and Self-Organization,10.3389/frobt.2021.668305
2021,A Compact Soft Robotic Wrist Brace With Origami Actuators,10.3389/frobt.2021.614623
2021,"Covid, AI, and RoboticsA Neurologist's Perspective",10.3389/frobt.2021.617426
2021,From Learning to Relearning: A Framework for Diminishing Bias in Social Robot Navigation,10.3389/frobt.2021.650325
2021,Locating Creativity in Differing Approaches to Musical Robotics,10.3389/frobt.2021.647028
2021,Comparison Between the Facial Flow Lines of Androids and Humans,10.3389/frobt.2021.540193
2021,Safety Assessment of Rehabilitation Robots: A Review Identifying Safety Skills and Current Knowledge Gaps,10.3389/frobt.2021.602878
2021,MaskUKF: An Instance Segmentation Aided Unscented Kalman Filter for 6D Object Pose and Velocity Tracking,10.3389/frobt.2021.594583
2021,The Effects of Physically Embodied Multiple Conversation Robots on the Elderly,10.3389/frobt.2021.633045
2021,Robotic Ultrasound Scanning With Real-Time Image-Based Force Adjustment: Quick Response for Enabling Physical Distancing During the COVID-19 Pandemic,10.3389/frobt.2021.645424
2021,Towards Energy-Aware Feedback Planning for Long-Range Autonomous Underwater Vehicles,10.3389/frobt.2021.621820
2021,Babyface: Performance and Installation Art Exploring the Feminine Ideal in Gendered Machines,10.3389/frobt.2021.576664
2021,Robotic Telemedicine for Mental Health: A Multimodal Approach to Improve Human-Robot Engagement,10.3389/frobt.2021.618866
2021,A Recurrent Neural-Network-Based Real-Time Dynamic Model for Soft Continuum Manipulators,10.3389/frobt.2021.631303
2021,Editorial: Autonomous Health Monitoring and Assistance Systems With IoT,10.3389/frobt.2021.611352
2021,Investigating Tissue Mechanics in vitro Using Untethered Soft Robotic Microdevices,10.3389/frobt.2021.649765
2021,Swarm SLAM: Challenges and Perspectives,10.3389/frobt.2021.618268
2021,The Aesthetics of Encounter: A Relational-Performative Design Approach to Human-Robot Interaction,10.3389/frobt.2020.577900
2021,A Smart Tendon Hammer System for Remote Neurological Examination,10.3389/frobt.2021.618656
2021,Efficient Coverage Path Planning for Mobile Disinfecting Robots Using Graph-Based Representation of Environment,10.3389/frobt.2021.624333
2021,Underwater Docking Approach and Homing to Enable Persistent Operation,10.3389/frobt.2021.621755
2021,A Configurable Architecture for Two Degree-of-Freedom Variable Stiffness Actuators to Match the Compliant Behavior of Human Joints,10.3389/frobt.2021.614145
2021,Modeling and Reconstruction of State Variables for Low-Level Control of Soft Pneumatic Actuators,10.3389/frobt.2021.557830
2021,Shape Memory Alloy (SMA) Actuator With Embedded Liquid Metal Curvature Sensor for Closed-Loop Control,10.3389/frobt.2021.599650
2021,Risk-Aware Model-Based Control,10.3389/frobt.2021.617839
2021,Generic and Flexible Unmanned Sailboat for Innovative Education and World Robotic Sailing Championship,10.3389/frobt.2021.630081
2021,Soft Origami Optical-Sensing Actuator for Underwater Manipulation,10.3389/frobt.2020.616128
2021,Editorial: Advances in the Integration of Brain-Machine Interfaces and Robotic Devices,10.3389/frobt.2021.653615
2021,Deployable Telescopic Tubular Mechanisms With a Steerable Tongue Depressor Towards Self-Administered Oral Swab,10.3389/frobt.2021.612959
2021,Neural Networks Predicting Microbial Fuel Cells Output for Soft Robotics Applications,10.3389/frobt.2021.633414
2021,A Modular Geometrical Framework for Modelling the Force-Contraction Profile of Vacuum-Powered Soft Actuators,10.3389/frobt.2021.606938
2021,"Art, Design and Communication Theory in Creating the Communicative Social Robot Haru",10.3389/frobt.2021.577107
2021,State-Space Characterization of Balance Capabilities in Biped Systems with Segmented Feet,10.3389/frobt.2021.613038
2021,A Vision-Based Sensing Approach for a Spherical Soft Robotic Arm,10.3389/frobt.2021.630935
2021,Hit the Robot on the Head With This Mallet  Making a Case for Including More Open Questions in HRI Research,10.3389/frobt.2021.603510
2021,Approaches for Efficiently Detecting Frontier Cells in Robotics Exploration,10.3389/frobt.2021.616470
2021,Opinion: Opportunities and Limitations of Machine Vision for Yield Mapping,10.3389/frobt.2021.627280
2021,Guidelines for Robotic Flexible Endoscopy at the Time of COVID-19,10.3389/frobt.2021.612852
2021,Optimizing the Rigid or Compliant Behavior of a Novel Parallel-Actuated Architecture for Exoskeleton Robot Applications,10.3389/frobt.2021.596958
2021,Applying Deep Reinforcement Learning to Cable Driven Parallel Robots for Balancing Unstable Loads: A Ball Case Study,10.3389/frobt.2020.611203
2021,Sensor-Less and Control-Less Underactuated Grippers With Pull-In Mechanisms for Grasping Various Objects,10.3389/frobt.2021.631242
2021,Lessons From Joint Improvisation Workshops for Musicians and Robotics Engineers,10.3389/frobt.2020.576702
2021,UAV-UGV-UMV Multi-Swarms for Cooperative Surveillance,10.3389/frobt.2021.616950
2021,Can You Activate Me? From Robots to Human Brain,10.3389/frobt.2021.633514
2021,"Hierarchical, Dense and Dynamic 3D Reconstruction Based on VDB Data Structure for Robotic Manipulation Tasks",10.3389/frobt.2020.600387
2021,Leveraging Geometry to Enable High-Strength Continuum Robots,10.3389/frobt.2021.629871
2021,Robotic-Assisted Surgery for Cadaveric Skull Opening: A New Method of Autopsy Procedure,10.3389/frobt.2020.622083
2021,Learning Optimal Fin-Ray Finger Design for Soft Grasping,10.3389/frobt.2020.590076
2021,How to Model Tendon-Driven Continuum Robots and Benchmark Modelling Performance,10.3389/frobt.2020.630245
2021,Comparison of Human Social Brain Activity During Eye-Contact With Another Human and a Humanoid Robot,10.3389/frobt.2020.599581
2021,Model-Based Control and External Load Estimation of an Extensible Soft Robotic Arm,10.3389/frobt.2020.586490
2021,Automated AMBU Ventilator With Negative Pressure Headbox and Transporting Capsule for COVID-19 Patient Transfer,10.3389/frobt.2020.621580
2021,"Remote Actuation Systems for Fully Wearable Assistive Devices: Requirements, Selection, and Optimization for Out-of-the-Lab Application of a Hand Exoskeleton",10.3389/frobt.2020.596185
2021,Development and Testing of Psychological Conflict Resolution Strategies for Assertive Robots to Resolve HumanRobot Goal Conflict,10.3389/frobt.2020.591448
2021,Deep Reinforcement Learning Controller for 3D Path Following and Collision Avoidance by Autonomous Underwater Vehicles,10.3389/frobt.2020.566037
2021,Monitoring Re-Growth of Invasive Plants Using an Autonomous Surface Vessel,10.3389/frobt.2020.583416
2021,Application of DenTeach in Remote Dentistry Teaching and Learning During the COVID-19 Pandemic: A Case Study,10.3389/frobt.2020.611424
2021,Deep Learning-Based Haptic Guidance for Surgical Skills Transfer,10.3389/frobt.2020.586707
2021,Risk of Injury in Moral Dilemmas With Autonomous Vehicles,10.3389/frobt.2020.572529
2021,Personogenesis Through Imitating Human Behavior in a Humanoid Robot Alter3,10.3389/frobt.2020.532375
2021,An Assistive Soft Wrist Exosuit for Flexion Movements With an Ergonomic Reinforced Glove,10.3389/frobt.2020.595862
2021,Improving Resource Management for Unattended Observation of the Marginal Ice Zone Using Autonomous Underwater Gliders,10.3389/frobt.2020.579256
2021,Acceptance of Industrial Collaborative Robots by People With Disabilities in Sheltered Workshops,10.3389/frobt.2020.541741
2021,Suitability of the Openly Accessible 3D Printed Prosthetic Hands for War-Wounded Children,10.3389/frobt.2020.594196
2021,Exploring the Applicability of Robot-Assisted UV Disinfection in Radiology,10.3389/frobt.2020.590306
